% Model:              2D Model _ tu[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 21 2017, 02:48
% Table:              Table 2 - tu_r1 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_center=0.22, acpr.p_t*2*pi*a (N)                g_center=0.24, acpr.p_t*2*pi*a (N)                g_center=0.26, acpr.p_t*2*pi*a (N)                g_center=0.28, acpr.p_t*2*pi*a (N)                g_center=0.3, acpr.p_t*2*pi*a (N)
3215                                              -831.036974709129-36858.22708849903i              -899.3936288303573-36778.38848936297i             -909.8559048747071-36674.56107100849i             -864.1142226325615-36579.20369480592i             -773.9834805479866-36517.99036285399i
3220                                              -985.7001230195424-36704.87238527483i             -1048.6226411352975-36621.42142071942i            -1052.4808415061896-36517.66623840095i            -1000.9126463588486-36426.02009301359i            -907.388835986724-36371.128892523106i
3225                                              -1137.9594845154552-36550.25818946042i            -1195.2628660461946-36463.568323909334i           -1192.5758539267513-36360.31290378965i            -1135.4711339306075-36272.734997948115i           -1039.0000510190473-36224.35056314404i
3230                                              -1287.7766094992228-36394.464609988616i           -1339.3022547029111-36304.91827427227i            -1330.157312645562-36202.58256761564i             -1267.8283894931749-36119.40743442079i            -1168.865822273154-36077.68260083103i
3235                                              -1435.1183265638467-36237.57406232521i            -1480.734428336068-36145.56068067593i             -1465.2464836082522-36044.55507268387i            -1398.0262503867166-35966.093299188964i           -1297.0356524442157-35931.14853481547i
3240                                              -1579.956900429591-36079.67081912167i             -1619.5586744851455-35985.58482366497i            -1597.8693714715882-35886.30821719408i            -1526.1094235999394-35812.845117647936i           -1423.5595481566274-35784.76813329747i
3245                                              -1722.270145823088-35920.840548803826i            -1755.7798995736705-35825.079396700305i           -1728.0565270803513-35727.91738449022i            -1652.125198678853-35659.711826224244i            -1548.4877094160697-35638.55736822369i
3250                                              -1862.0414969438402-35761.16984759015i            -1889.408538764507-35664.132055382695i            -1855.842820690084-35569.45519305878i             -1776.1231407651455-35506.738582441205i           -1671.870213959248-35492.528410313476i
3255                                              -1999.2600313762885-35600.745769112786i           -2020.4604240312735-35502.82897899193i            -1981.267183980934-35410.99117056836i             -1898.154765042512-35353.96660648098i             -1793.7566999318142-35346.68965500948i
3260                                              -2133.920449551314-35439.655357051364i            -2148.956612760057-35341.25444894174i             -2104.3723231096938-35252.591454978814i           -2018.273199033716-35201.43305315811i             -1914.1960504451952-35201.04577969775i
3265                                              -2266.0230101041707-35277.985185256795i           -2274.923178202909-35179.49044780343i             -2225.2044065733376-35094.31852546258i            -2136.5328334567475-35049.170918789816i           -2033.2360835151032-35055.59783199386i
3270                                              -2395.5734226187487-35115.820909935996i           -2398.3909654753506-35017.61628292378i            -2343.8127308343737-34936.23096586709i            -2252.9889670810658-34897.20898180812i            -2150.923250889523-34910.34334858994i
3275                                              -2522.582699695209-34953.24683847664i             -2519.395315528347-34855.70823779076i             -2460.249367823578-34778.38326236141i             -2367.6974487528937-34745.571778248945i           -2267.3023494075355-34765.27650353879i
3280                                              -2647.0669706580566-34790.34551872085i            -2637.975760431422-34693.83925444386i             -2574.5687981328774-34620.82563688646i            -2480.714320928677-34594.27961198262i             -2382.4162477852988-34620.38828469714i
3285                                              -2769.0472597681464-34627.19735263484i            -2754.175694382491-34532.07864897129i             -2686.8275337812556-34463.603917454224i           -2592.0954680553614-34443.348599375866i           -2496.305632417271-34475.66669624729i
3290                                              -2888.5492321161337-34463.880237596524i           -2868.0420234878866-34370.49186246883i            -2797.0837349120316-34306.759445862546i           -2701.8962736313924-34292.790747061714i           -2609.0087748877313-34331.09698538251i
3295                                              -3005.6029107158574-34300.469238236736i           -2979.6247994450982-34209.14024895623i            -2905.396824213584-34150.32902262022i             -2810.1712898178753-34142.614062160785i           -2720.561323516745-34186.66189018274i
3300                                              -3120.242368664557-34137.03629131098i             -3088.9768394753937-34048.080901042464i           -3011.827103387185-33994.344889062275i            -2916.973922280785-33992.82269168423i             -2830.996121633636-34042.34190628213i
3305                                              -3232.505400283487-33973.64994548299i             -3196.1533397632365-33887.366514145004i           -3116.4353752548436-33838.834745267945i           -3022.3561342521957-33843.417091429284i           -2940.3430541937596-33898.11556890643i
3310                                              -3342.4331754846926-33810.37513751749i            -3301.2114835477414-33727.0452893266i             -3219.2825754769556-33683.8218028677i             -3126.368171534004-33694.394219048816i            -3048.6289243048095-33753.959746974804i
3315                                              -3450.0698815097885-33647.27300580321i            -3404.2100496541425-33567.16087408747i            -3320.4294172456275-33529.32487068999i            -3229.0583117767183-33545.747750353075i           -3155.8773607265102-33609.84994591412i
3320                                              -3555.4623563744562-33484.40074160039i            -3505.2090253435063-33407.75233998168i            -3419.9360521524613-33375.35847124821i            -3330.4726395835464-33397.46831564591i            -3262.1087569924284-33465.760615483974i
3325                                              -3658.6597181186844-33321.81147798092i            -3604.269226637266-33248.85419634748i             -3517.861750212677-33221.93298559804i             -3430.6548493231307-33249.54375203082i            -3367.340242376299-33321.66545915715i
3330                                              -3759.7129939932897-33159.554215826945i           -3701.4519304315013-33090.49643796633i            -3614.264601443011-33069.054823803184i            -3529.6460767056833-33101.9593688423i             -3471.5856843673446-33177.53774126232i
3335                                              -3858.674753505693-32997.673785950334i            -3796.818520641108-32932.70462412112i             -3709.201241344929-32916.726618028544i            -3627.4847601710544-32954.698223049534i           -3574.855722095293-33033.35058837469i
3340                                              -3955.5987489720064-32836.21084582967i            -3890.4301525654664-32775.49998753236i            -3802.7266018914297-32764.947435139627i           -3724.206532246182-32807.74140027173i             -3677.1578294776-32889.07728179649i
3345                                              -4050.5395670362323-32675.20190911186i            -3982.347436812911-32618.89956954121i             -3894.893689379385-32613.71300542354i             -3819.844140999415-32661.068298814465i            -3778.496406683563-32744.691537573537i
3350                                              -4143.552294287156-32514.679405773513i            -4072.630145475095-32462.916379599465i            -3985.7533901861584-32463.015964152848i           -3914.4274009817195-32514.6569126729i             -3878.8728979268226-32600.167771294615i
3355                                              -4234.692199701369-32354.6717703346i              -4161.3369428065225-32307.559574772433i           -4075.3543047710973-32312.846102591902i           -4007.983172948013-32368.484110684207i            -3978.2859334482946-32455.4813447446i
3360                                              -4324.014436383506-32195.20355552291i             -4248.525140157422-32152.834656047697i            -4163.742610066627-32163.190624983505i            -4100.535370802795-32222.525908324245i            -4076.731493169092-32310.608792314364i
3365                                              -4411.573764555926-32036.295568295485i            -4334.250478372509-31998.74368034877i             -4250.961949965682-32014.034408417123i            -4192.104994609184-32076.75772971148i             -4174.203089137168-32165.52802474269i
3370                                              -4497.4242974625795-31877.965025288348i           -4418.566935972376-31845.285481789448i            -4337.053353172305-31865.36026221666i             -4282.710187354907-31931.15465680322i             -4270.6919638774425-32020.218508772774i
3375                                              -4581.619271336646-31720.225724372445i            -4501.526564575125-31692.455901188194i            -4422.0551771216415-31717.149184173686i           -4372.366313493374-31785.691663805053i            -4366.1873015058845-31874.661421367327i
3380                                              -4664.210840254846-31563.088229156732i            -4583.179350687603-31540.248019583087i            -4506.003077093865-31569.3806105599i              -4461.086056701754-31640.34383452871i             -4460.676448300169-31728.83977756043i
3385                                              -4745.249896208076-31406.560063284047i            -4663.573103429496-31388.652393393804i            -4588.92999827115-31422.03265762485i              -4548.879534393502-31495.086561296084i            -4554.145139481349-31582.73853157736i
3390                                              -4824.7859143934975-31250.645911203384i           -4742.753366983019-31237.65728763527i             -4670.866189056296-31275.082352376114i            -4635.754426138908-31349.89572398003i             -4646.577728940541-31436.34465112421i
3395                                              -4902.866823292728-31095.347822575215i            -4820.763356740972-31087.248905579i               -4751.83923354328-31128.50585075216i              -4721.716113123828-31204.74784842474i             -4737.95741864312-31289.6471652666i
3400                                              -4979.538898837251-30940.66541728809i             -4897.643917106937-30937.411611371397i            -4831.874100602681-30982.278641348705i            -4806.767825921947-31059.62024359137i             -4828.266484637716-31142.63718666468i
3405                                              -5054.846681467217-30786.59608840873i             -4973.433499658525-30788.128144465827i            -4910.9932073657055-30836.375734115572i           -4890.910797538778-30914.491117356738i            -4917.486496757636-30995.30790928297i
3410                                              -5128.8329148249995-30633.13520067403i            -5048.168159155241-30639.379823555835i            -4989.216494413354-30690.77183247499i             -4974.144419103906-30769.339671478185i            -5005.598529194856-30847.65458302888i
3415                                              -5201.538504340597-30480.276282235856i            -5121.88156559279-30491.146738764088i             -5066.561510352092-30545.4414887912i              -5056.466395458538-30624.146175784488i            -5092.583359528022-30699.67446738272i
3420                                              -5273.0024939238465-30328.011207817926i           -5194.605029835799-30343.407930954305i            -5143.043502792141-30400.359242831997i            -5137.872898003643-30478.892023114942i            -5178.421654079011-30551.366765628456i
3425                                              -5343.262058674387-30176.330371583434i            -5266.367540485105-30196.141557323146i            -5218.675513998003-30255.499743745753i            -5218.358712835305-30333.559765785645i            -5263.094137509988-30402.732542417947i
3430                                              -5412.352511464133-30025.22284854801i             -5337.195809774615-30049.32504290789i             -5293.468478152367-30110.837855395497i            -5297.917381553665-30188.1331354174i              -5346.581745338263-30253.77462708891i
3435                                              -5480.307321223181-29874.676543495807i            -5407.114325980938-29902.9352178862i              -5367.431318533456-29966.348746625485i            -5376.541333358084-30042.59704765473i             -5428.865758050319-30104.497505062187i
3440                                              -5547.158140429337-29724.67832676386i             -5476.145410443607-29756.948440766282i            -5440.571042372493-29822.0079669919i              -5454.222006711978-29896.937593922798i            -5509.927916148429-29954.907200526824i
3445                                              -5612.9348397588-29575.214156767604i              -5544.3092765868405-29611.340708172684i           -5512.892831747668-29677.79150951306i             -5530.9499593084065-29751.14202207859i            -5589.750515480277-29805.011152740135i
3450                                              -5677.665547482031-29426.269189006336i            -5611.624089457151-29466.08775180257i             -5584.400128883024-29533.67586189452i             -5606.714965497923-29605.198708436954i            -5668.316483027156-29654.81808897808i
3455                                              -5741.376691513986-29277.827872242768i            -5678.106023785105-29321.16512381692i             -5655.094714585966-29389.63804790295i             -5681.506100571274-29459.097123138512i            -5745.609433279472-29504.33789667426i
3460                                              -5804.093042116477-29129.87403223142i             -5743.769318878765-29176.548271629214i            -5724.976779064557-29245.65566089542i             -5755.311811774931-29312.827791433003i            -5821.613705925725-29353.581497387557i
3465                                              -5865.8377533412695-28982.39094399021i            -5808.626329340536-29032.21260375083i             -5794.044984084565-29101.706890882906i            -5828.119975822604-29166.382253000276i            -5896.314385875243-29202.560725025396i
3470                                              -5926.6324015835435-28835.361393767387i           -5872.687570325192-28888.13354831673i             -5862.296516548638-28957.770547836873i            -5899.917943924506-29019.753021462002i            -5969.697306712615-29051.28821049631i
3475                                              -5986.497019854645-28688.76773210667i             -5935.961756640004-28744.28660571846i             -5929.727132969408-28813.826082490363i            -5970.692574110657-28872.933546206077i            -6041.749039406188-28899.77727490563i
3480                                              -6045.450126463777-28542.591919287544i            -5998.455835164107-28600.647397278255i            -5996.331195568168-28669.85360686001i             -6040.430253041444-28725.918178292515i            -6112.456867772191-28748.041832977713i
3485                                              -6103.508747358092-28396.81556515321i             -6060.17501050609-28457.191711819698i             -6062.101700046897-28525.833916247924i            -6109.116907460849-28578.702142568833i            -6181.808752905039-28596.096308094893i
3490                                              -6160.688431370718-28251.41996470139i             -6121.122763834774-28313.895551712474i            -6127.030296227849-28381.74851437036i             -6176.738007435114-28431.281516889743i            -6249.7932885454475-28443.955560310107i
3495                                              -6217.00325804756-28106.386131518895i             -6181.30086538863-28170.73518019153i              -6191.107302373824-28237.5796430957i              -6243.278562823276-28283.653220121076i            -6316.399649637306-28291.63482793031i
3500                                              -6272.465838105669-27961.694830803197i            -6240.709381236649-28027.68717147961i             -6254.321714591204-28093.31031821766i             -6308.723114796148-28135.8150097709i              -6381.617536493537-28139.14968334397i
3505                                              -6327.087306615511-27817.326613270965i            -6299.346675254716-27884.728465242388i            -6316.661212654094-27948.92437219675i             -6373.055724548204-27987.765489938993i            -6445.437116758013-27986.516003177363i
3510                                              -6380.877309558631-27673.26185277867i             -6357.209407420358-27741.836426792514i            -6378.112164000339-27804.406504863146i            -6436.259960738624-27839.504129727553i            -6507.848967503183-27833.749952665938i
3515                                              -6433.843984479502-27529.48078779547i             -6414.292529688684-27598.98891354849i             -6438.659627566625-27659.742342578982i            -6498.318888265853-27691.031292623786i            -6568.8440196843385-27680.86798370113i
3520                                              -6485.993936270234-27385.96356914962i             -6470.589281109274-27456.164349841874i            -6498.287359271278-27514.91850617016i             -6559.215060010639-27542.34827615813i             -6628.413507078426-27527.886845858826i
3525                                              -6537.332209386883-27242.69031513617i             -6526.091183630042-27313.341808797893i            -6556.977821020895-27369.922687569375i            -6618.930513588475-27393.457361577886i            -6686.548921615764-27374.82360923955i
3530                                              -6587.862257914634-27099.64117461791i             -6580.788040472015-27170.50110366079i             -6614.712195132791-27224.743734962936i            -6677.446775051212-27244.361872510555i            -6743.24197678064-27221.695697867362i
3535                                              -6637.585915048248-26956.796399391715i            -6634.667938720989-27027.622887080957i            -6671.470405838023-27079.37174579547i             -6734.744871139312-27095.06624167376i             -6798.484580967545-27068.520932115982i
3540                                              -6686.503363829537-26814.136425915978i            -6687.717258127475-26884.68875893251i             -6727.231149732207-26933.79816679814i             -6790.80535165152-26945.576084050514i             -6852.2688215566195-26915.31757825025i
3545                                              -6734.613110836412-26671.64196695785i             -6739.920687694294-26741.681381831433i            -6781.971936712064-26788.01589977589i             -6845.608323276308-26795.89827517072i             -6904.58696120596-26762.104403385023i
3550                                              -6781.911964750368-26529.294112965486i            -6791.261251794355-26598.58460356622i             -6835.669142701171-26642.019411966852i            -6899.133495933907-26646.04103252369i             -6955.431446778626-26608.900733693i
3555                                              -6828.395021606388-26387.074442901983i            -6841.720347525764-26455.383585505035i            -6888.29807549185-26495.8048491283i               -6951.360242404016-26496.01399833607i             -7004.794931494671-26455.726513875277i
3560                                              -6874.055658591458-26244.965143764744i            -6891.277794576565-26312.064935379713i            -6939.8330547640435-26349.370149769213i           -7002.267671856877-26345.828321386343i            -7052.670310285746-26302.602365573493i
3565                                              -6918.885538041829-26102.949138071588i            -6939.911899018224-26168.61684323202i             -6990.247506633384-26202.715158398296i            -7051.834717351848-26195.49673625003i             -7099.050768309433-26149.549642849845i
3570                                              -6962.874623339991-25961.010217997264i            -6987.59953185885-26025.029218363838i             -7039.514073612004-26055.841735658418i            -7100.040237419522-26045.033637153218i            -7143.929842002942-25996.590482434138i
3575                                              -7006.011207983598-25819.13318478184i             -7034.316223330547-25881.29382552295i             -7087.604739828861-25908.753863444177i            -7146.863131075706-25894.455144794898i            -7187.301491946304-25843.74784692144i
3580                                              -7048.281959242678-25677.303991736535i            -7080.036273290113-25737.404418372298i            -7134.4909713848-25761.4577424112i                -7192.282465761965-25743.779163765248i            -7229.160186358482-25691.045558989124i
3585                                              -7089.67197723341-25535.509888977802i             -7124.732877924816-25593.356867674156i            -7180.143871369217-25613.961880035145i            -7236.2776171845835-25593.025428925084i           -7269.500994185547-25538.508324989554i
3590                                              -7130.164870285129-25393.73956787324i             -7168.378272818244-25449.149282447368i            -7224.534348746635-25466.27716679934i             -7278.828419497157-25442.215538200307i            -7308.319685771772-25386.16174646461i
3595                                              -7169.742846884676-25251.983303149704i            -7210.943891733322-25304.78212139984i             -7267.633299908302-25318.416938617214i            -7319.91532471187-25291.372970997254i             -7345.612839862222-25234.032318323705i
3600                                              -7208.386824509032-25110.233090239897i            -7252.400540538774-25160.258292576433i            -7309.41180162975-25170.397023421734i             -7359.519569181843-25140.523090046016i            -7381.3779546273045-25082.14741268012i
3605                                              -7246.0765551380555-24968.482775750264i           -7292.718585205046-25015.583239182663i            -7349.84131352714-25022.23577041061i              -7397.6233452431115-24989.693125880403i           -7415.613560926078-24930.535247747i
3610                                              -7282.790766856069-24826.72817884795i             -7331.868152424891-24870.76500953527i             -7388.893888367386-24873.95406009602i             -7434.209976041264-24838.912142783392i            -7448.319335583394-24779.22484124951i
3615                                              -7318.507320803971-24684.967201175685i            -7369.819341308531-24725.814308878325i            -7426.542387793376-24725.575294182916i            -7469.264090947854-24688.210985681548i            -7479.4962125223665-24628.24594831392i
3620                                              -7353.203382513845-24543.199923272594i            -7406.54244428471-24580.744532249973i             -7462.7607013634-24577.125364084302i              -7502.771799443626-24537.62220764398i             -7509.146489646396-24477.62898407349i
3625                                              -7386.855606041436-24401.42868553167i             -7442.008174753433-24435.57177658738i             -7497.5239662476915-24428.63259746082i            -7534.720860852599-24387.179977569875i            -7537.273929237616-24327.404931353663i
3630                                              -7419.440329150661-24259.65815191877i             -7476.187900037996-24290.314829611485i            -7530.808785252846-24280.12768232107i             -7565.100847534936-24236.919969424678i            -7563.883849983735-24177.605234316303i
3635                                              -7450.9337779730395-24117.895354720888i           -7509.053875700424-24144.99513749688i             -7562.593440144196-24131.643568819323i            -7593.903299378937-24086.879232011437i            -7588.9832085657745-24028.261679111554i
3640                                              -7481.312278555503-23976.149719253604i            -7540.579480055771-23999.63674845062i             -7592.858098133784-23983.21534879292i             -7621.121866767972-23937.096041807i               -7612.580669151748-23879.406262773926i
3645                                              -7510.552473320058-23834.433067155896i            -7570.73944533079-23854.26623239055i              -7621.585008373735-23834.880113759526i            -7646.752440367032-23787.60973909478i             -7634.686659119941-23731.071052074636i
3650                                              -7538.631539779053-23692.759597715467i            -7599.510083005965-23708.91257835168i             -7648.75868667008-23686.676792880247i             -7670.793265457989-23638.460549290812i            -7655.313409858894-23583.288033534092i
3655                                              -7565.527408924811-23551.145846840278i            -7626.869500640792-23563.607067478406i            -7674.366084795491-23538.64597062775i             -7693.245039000647-23489.68939120611i             -7674.474981068561-23436.088957863656i
3660                                              -7591.218980775225-23409.610623378598i            -7652.797807529831-23418.383125352048i            -7698.396743758629-23390.829687960937i            -7714.110987919135-23341.337673938884i            -7692.187268491717-23289.505178757077i
3665                                              -7615.686334409332-23268.17492322081i             -7677.277306561968-23273.27615265531i             -7720.842927560224-23243.2712269664i              -7733.396927294596-23193.447085206983i            -7708.467993674447-23143.567490210502i
3670                                              -7638.910929793047-23126.86182144076i             -7700.292670204829-23128.323336949277i            -7741.699736492848-23096.014882032974i            -7751.111297317098-23046.059372719108i            -7723.3366760806075-22998.305963414998i
3675                                              -7660.875798797126-22985.696344053566i            -7721.831097903291-22983.563446403274i            -7760.965198137128-22949.10571963974i             -7767.265178450468-22899.216121567464i            -7736.814587235345-22853.749785761433i
3680                                              -7681.565723447612-22844.70531968914i             -7741.882453461331-22839.036608315688i            -7778.640334886355-22802.589329213504i            -7781.872284202023-22752.95852988823i             -7748.924687411087-22709.927104217157i
3685                                              -7700.967398545736-22703.917213400848i            -7760.43938044766-22694.784074184317i             -7794.729207066045-22656.51156781366i             -7794.948931583811-22607.327185459093i            -7759.6915452943995-22566.864874993178i
3690                                              -7719.069577166107-22563.361944208562i            -7777.497394170805-22550.847974157477i            -7809.23893109429-22510.91830119959i              -7806.513989213955-22462.3618457716i              -7769.141241672085-22424.588721724544i
3695                                              -7735.863196676511-22423.070688236952i            -7793.0549492626815-22407.27106306307i            -7822.179672371925-22365.855144179615i            -7816.588803980838-22318.101223877165i            -7777.301257963799-22283.12280412673i
3700                                              -7751.3414844218-22283.075669834056i              -7807.113482022498-22264.09646100977i             -7833.564613011014-22221.36720292554i             -7825.19710670972-22174.582782884954i             -7784.200351327105-22142.48969849351i
3705                                              -7765.500041237249-22143.40994319685i             -7819.677427058407-22121.367391497457i            -7843.409894847085-22077.49882208488i             -7832.3648980533835-22031.84254058739i            -7789.8684175057715-22002.710292006388i
3710                                              -7778.336901844851-22004.107166631376i            -7830.754208218929-21979.12691975677i             -7851.734538402775-21934.293339169366i            -7838.12031635308-21889.914887219853i             -7794.336343557925-21863.803691881236i
3715                                              -7789.852572423431-21865.20137283099i             -7840.354203946686-21837.4176936704i              -7858.56033884036-21791.79284899487i              -7842.493488370307-21748.832417488742i            -7797.635851977671-21725.78715059726i
3720                                              -7800.050043450206-21726.726736564677i            -7848.490687676238-21696.28169074905i             -7863.911740366068-21650.037980347406i            -7845.516365359397-21608.62577900844i             -7799.799338189494-21588.676007904505i
3725                                              -7808.934779346671-21588.717344226287i            -7855.179744188726-21555.759973472293i            -7867.815690436754-21509.067686999355i            -7847.222546062183-21469.323538435576i            -7800.8597040391605-21452.4836502652i
3730                                              -7816.514684484475-21451.206966148282i            -7860.440163033283-21415.892455346195i            -7870.301475844821-21368.919055393486i            -7847.647089182331-21330.952066399976i            -7800.850188677708-21317.22148797556i
3735                                              -7822.80004633183-21314.228835665243i             -7864.293310565805-21276.717680153146i            -7871.400542501289-21229.627130293433i            -7846.826316812009-21193.53544218491i             -7799.804199330514-21182.898950039355i
3740                                              -7827.803456808568-21177.81543592486i             -7866.762982262535-21138.27261670753i             -7871.146301180337-21091.224760085468i            -7844.797612750133-21057.095378778562i            -7797.755143888873-21049.523496369453i
3745                                              -7831.539713192714-21041.998298485953i            -7867.875237096333-21000.592470585638i            -7869.573921553603-20953.742462869777i            -7841.599214481709-20921.651168972345i            -7794.736267429792-20917.100647146686i
3750                                              -7834.025699480097-20906.807814358006i            -7867.658216569063-20863.710514639497i            -7866.72011702262-20817.20831408956i              -7837.270006753806-20787.21965138836i             -7790.780494647434-20785.634028190616i
3755                                              -7835.280250701126-20772.273059986073i            -7866.1419498889545-20727.657940115398i           -7862.622922247385-20681.64785656997i             -7831.849313543093-20653.8151977114i              -7785.920279615215-20655.1254316933i
3760                                              -7835.324001669673-20638.421640130313i            -7863.35814845201-20592.463728350347i             -7857.321467027844-20547.08403292336i             -7825.376693660306-20521.449719638546i            -7780.187464878845-20525.574890989814i
3765                                              -7834.179222064302-20505.279548442613i            -7859.339991535895-20458.154545135963i            -7850.855747525201-20413.537140511715i            -7817.89174140484-20390.13269488552i              -7773.613151193314-20396.98076796493i
3770                                              -7831.869640570772-20372.87104744006i             -7854.121905951182-20324.754657115565i            -7843.266398307487-20281.024808680835i            -7809.433893957262-20259.8712119282i              -7766.227579086064-20269.339851770048i
3775                                              -7828.420259830541-20241.21856846934i             -7847.739342038466-20192.28587123537i             -7834.594467232972-20149.561997623583i            -7800.042247838625-20130.670031058842i            -7758.060023350716-20142.647467007548i
3780                                              -7823.857164946977-20110.342632511813i            -7840.228548575667-20060.76749664663i             -7824.881195075422-20019.16101817897i             -7789.755385297814-20002.531661804325i            -7749.138701271496-20016.897589752192i
3785                                              -7818.2073276387455-19980.261791853976i           -7831.6263489367275-19930.216328756098i           -7814.167802372915-19889.83157145321i             -7778.611212809247-19875.45645408221i             -7739.490695046523-19892.082969720635i
3790                                              -7811.498408724028-19850.992593000283i            -7821.969920485053-19800.646655136432i            -7802.495285081369-19761.580807063663i            -7766.646812354-19749.442701894524i               -7729.141888940103-19768.195256538213i
3795                                              -7803.758560852016-19722.549560329328i            -7811.296580245763-19672.070282089506i            -7789.90422082083-19634.41339863878i              -7753.898306673888-19624.486757944636i            -7718.116921068158-19645.225128521324i
3800                                              -7795.016234159739-19594.945200177703i            -7799.643577787765-19544.496580621522i            -7776.434587481051-19508.33163473829i             -7740.400739138169-19500.5831568835i              -7706.439149779163-19523.162421984747i
3805                                              -7785.299986678148-19468.190024707954i            -7787.047898040904-19417.93255112251i             -7762.12559451134-19383.335524167993i             -7726.187968771217-19377.724745855834i            -7694.130634224483-19401.996259637217i
3810                                              -7774.638301778853-19342.29259425095i             -7773.546075156785-19292.38290484348i             -7747.015529488615-19259.422912861195i            -7711.292580642548-19255.902820123025i            -7681.212128687742-19281.71517593837i
3815                                              -7763.059414254176-19217.259577445693i            -7759.174019217236-19167.850160307218i            -7731.141619252714-19136.58961147243i             -7695.7458118494405-19135.107262029298i           -7667.703089745206-19162.307238507714i
3820                                              -7750.591147003931-19093.09582731528i             -7743.966856725368-19044.33475381453i             -7714.539907102656-19014.829531216623i            -7679.577492498054-19015.326681833085i            -7653.621695393367-19043.76016370829i
3825                                              -7737.260759683605-18969.80447242729i             -7727.958786449156-18921.83516115543i             -7697.245146044709-18894.13482618729i             -7662.816001837856-18896.54855797139i             -7638.98487524353-18926.061425357766i
3830                                              -7723.094810681665-18847.387020620423i            -7711.182950427233-18800.348029469696i            -7679.290708358823-18774.496040336617i            -7645.488238427024-18778.7593760827i              -7623.808350190987-18809.198355506727i
3835                                              -7708.119033490284-18725.843474410547i            -7693.671321881783-18679.868316765973i            -7660.708511274035-18655.902257201134i            -7627.619604094374-18661.944764476993i            -7608.106680740662-18693.15823639562i
3840                                              -7692.358228411575-18605.17245555429i             -7675.454609324183-18560.3894374701i              -7641.528958528397-18538.34125062614i             -7609.23400036706-18546.08962527594i              -7591.893322167977-18577.928382717564i
3845                                              -7675.836170177811-18485.37133738443i             -7656.562177597972-18441.90341209202i             -7621.780897323433-18421.79963486408i             -7590.353836565082-18431.178259814358i            -7575.180685346372-18463.496214083272i
3850                                              -7658.575531885612-18366.436382592976i            -7637.021985479846-18324.40101901009i             -7601.491589932117-18306.263012382697i            -7571.000048370296-18317.194487101086i            -7557.980201757631-18349.849316964417i
3855                                              -7640.597825621935-18248.36288471772i             -7616.860539660653-18207.87194628737i             -7580.686699237453-18191.716118051387i            -7551.1921256460055-18204.121754963282i           -7540.302391062808-18236.975496177794i
3860                                              -7621.923359453535-18131.14531143882i             -7596.102864218861-18092.304942685852i            -7559.390287162478-18078.14295833761i             -7530.948148217948-18091.94324276966i             -7522.15693000604-18124.862816105273i
3865                                              -7602.571210797578-18014.777447687546i            -7574.7724857141075-17977.687965331883i           -7537.624824975024-17965.526944423775i            -7510.284828186199-17980.641955284736i            -7503.5527211795-18013.49963161681i
3870                                              -7582.559215563299-17899.252536965214i            -7552.891431697794-17864.008322920476i            -7515.411214238752-17853.851018248453i            -7489.217557731011-17870.200807663976i            -7484.49796040927-17902.87460957958i
3875                                              -7561.903972495162-17784.563418843187i            -7530.480243479914-17751.25281310376i             -7492.768817243372-17743.09777070198i             -7467.760460660389-17760.602701227624i            -7465.000201267487-17792.976741080198i
3880                                              -7540.620861836355-17670.702661531446i            -7507.557999497283-17639.407853156605i            -7469.715495559924-17633.249551273657i            -7445.92644693415-17651.830589929217i             -7445.066416213023-17683.79534535841i
3885                                              -7518.724077351171-17557.662687576372i            -7484.142351828601-17528.45960245223i             -7446.267655417678-17524.288568858232i            -7423.727268104958-17543.867538026814i            -7424.703052687454-17575.32006639066i
3890                                              -7496.226670594608-17445.43589174509i             -7460.249569794739-17418.394075785967i            -7422.4402986429-17416.19698326013i               -7401.173573712745-17436.696769149556i            -7403.916083852543-17467.540862756894i
3895                                              -7473.140606046078-17334.014749638693i            -7435.8945934616095-17309.197247638145i           -7398.247077757225-17308.956987450998i            -7378.274966261094-17330.301707277817i            -7382.711053061455-17360.44799227978i
3900                                              -7449.476825939176-17223.39191641466i             -7411.09109334707-17200.85514613926i              -7373.700354052029-17202.550880543353i            -7355.040054803311-17224.666010233206i            -7361.093111547838-17254.03199214573i
3905                                              -7425.245323146543-17113.560314512226i            -7385.8515356536445-17093.353936846186i           -7348.811257410119-17096.961131732904i            -7331.476505673708-17119.77359646437i             -7339.067049098381-17148.283655971958i
3910                                              -7400.455220729504-17004.513209960565i            -7360.187251546515-16986.679995866474i            -7323.589746691289-16992.170435607477i            -7307.591089937444-17015.608665941138i            -7316.637317346528-17043.1940088808i
3915                                              -7375.114856567777-16896.244276821955i            -7334.108508935068-16880.819972818274i            -7298.044669719656-16888.16175921461i             -7283.389726872476-16912.15571600949i             -7293.808045854618-16938.754281651454i
3920                                              -7349.23187153487-16788.74764957479i              -7307.624585887744-16775.760843388834i            -7272.183821869773-16784.918381605134i            -7258.877523076408-16809.399553163134i            -7270.583050891386-16834.955885412648i
3925                                              -7322.813299677322-16682.017963385115i            -7280.743843866216-16671.48995206965i             -7246.014002468839-16682.423926482617i            -7234.058806816833-16707.325301738994i            -7246.965837499929-16731.790387595007i
