% Model:              2D Model _ g2u[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 22 2017, 22:27
% Table:              Table 1 - g2u_g2 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_center=0.22, acpr.p_t*2*pi*a (N)                g_center=0.24, acpr.p_t*2*pi*a (N)                g_center=0.26, acpr.p_t*2*pi*a (N)                g_center=0.28, acpr.p_t*2*pi*a (N)                g_center=0.3, acpr.p_t*2*pi*a (N)
1980                                              211166.85026898858+204176.55261920078i            245423.60531425866+221957.75547815714i            280780.4330486483+238214.9847622714i              316921.1959276779+252893.63917422347i             353553.01767625543+265997.17303487053i
1985                                              211700.7764419601+204045.15833511826i             245998.86886300732+221772.73725103252i            281390.54057506693+237974.01645421356i            317559.8742009224+252595.50267808695i             354214.3510681849+265641.5189424327i
1990                                              212228.75893824722+203912.86934318722i            246567.75406838924+221587.41000905677i            281994.02987626684+237733.35276590227i            318191.8882242604+252298.2594489568i              354869.1517769883+265287.2735518751i
1995                                              212750.75851391585+203779.87779587042i            247130.23605108997+221401.96924774762i            282590.8885588656+237493.1841587482i              318817.2343686041+252002.08709155626i             355517.4197264782+264934.5947639933i
2000                                              213266.744031947+203646.38336938244i              247686.29806338547+221216.6188421531i             283181.1121324467+237253.71058585175i             319435.9164833565+251707.17409577905i             356159.161754027+264583.6530383927i
2005                                              213776.69334996617+203512.59279010413i            248235.93253843367+221031.5705615901i             283764.7052439597+237015.14099767726i             320047.94733584166+251413.71933420072i            356794.3932710443+264234.6308797671i
2010                                              214280.5941707459+203378.7192680774i              248779.14209988233+220847.04347226108i            284341.6828682213+236777.69271758423i             320653.3500031767+251121.93140542452i             357423.1398710535+263887.7221442983i
2015                                              214778.4448453294+203244.981841067i               249315.94051891082+220663.2632339268i             284912.0714420912+236541.59068831566i             321252.15920192923+250832.02783182604i            358045.4388692456+263543.13118210476i
2020                                              215270.25512051885+203111.60463363028i            249846.35360964653+220480.46129382245i            285475.90992870316+236307.0666025628i             321844.4225404693+250544.23411461816i             358661.3407563002+263201.0718143284i
2025                                              215756.04682142465+202978.8160364212i             250370.42005170582+220298.8739845585i             286033.2508016871+236074.35791279908i             322430.2016803598+250258.78265762836i             359270.9105506679+262861.7661593779i
2030                                              216235.85446170016+202846.84781217686i            250888.19213040348+220118.7415337305i             286584.1609345203+235843.70674058428i             323009.5733934067+249975.91156598087i             359874.2290342932+262525.4433162605i
2035                                              216709.72577349294+202715.9341362057i             251399.7363856116+219940.30699226272i             287128.7223879339+235615.35868883537i             323582.63050217216+249695.86333238508i            360471.3938581354+262192.3379174064i
2040                                              217177.72215034196+202586.31057678556i            251905.13416140375+219763.8150915521i             287667.03308383847+235389.56156535554i            324149.48269289214+249418.8834217106i             361062.52050408995+261862.68856381273i
2045                                              217639.91899778805+202458.21302667374i            252404.48204872373+219589.5110385543i             288199.20735753357+235166.56403430857i            324710.25719073095+249145.2187669945i             361647.74309286545+261536.7361574907i
2050                                              218096.40598556746+202331.87659332578i            252897.89221554634+219417.6392597529i             288725.3763810039+234946.61420365257i             325265.0992887139+248875.11619083126i             362227.21502695174+261214.72214714382i
2055                                              218547.28719803254+202207.5344575401i             253385.4926187533+219248.4421052325i              289245.68845102825+234729.95816406843i            325814.17272325256+248608.8207663766i             362801.10946101614+260896.88670151518i
2060                                              218992.68117909427+202085.41671086292i            253867.42709430068+219082.1585237164i             289760.30913741473+234516.83848941943i            326357.65989030467+248346.57413389493i            363369.61959264346+260583.46683065558i
2065                                              219432.72086972988+201965.74918199657i            254343.85532169597+218919.022722216i              290269.42128731875+234307.49271776725i            326895.76189808635+248088.6127879508i             363932.9587687181+260274.69447022112i
2070                                              219867.55343671053+201848.75226240256i            254814.952664029+218759.26282171902i              290773.2248843443+234102.15182162225i             327428.69845378894+247835.1663523974i             364491.3604043872+259970.79454901317i
2075                                              220297.33999260704+201734.639741951i              255280.90987799826+218603.09951858225i            291271.93676116125+233901.03868632906i            327956.70758317906+247586.455858551i              365045.0777129528+259671.9830572865i
2080                                              220722.25520798223+201623.61766602844i            255741.9327017086+218450.744771855i               291765.7901666591+233704.366607517i               328480.04518397455+247342.69204394182i            365594.38324765844+259378.46513463347i
2085                                              221142.48681774124+201515.8832225282i             256198.24131538815+218302.40051932517i            292255.034190126+233512.3378252316i               328998.9844151422+247104.07368728044i             366139.568257605+259090.43319603385i
2090                                              221558.2350247371+201411.62367141925i             256650.0696840694+218158.25744065802i             292739.93304548616+233325.1421053239i             329513.81492628565+246870.785996313i              366680.94186199305+258808.06511410876i
2095                                              221969.7118048626+201311.01532527688i             257097.66478368457+218018.49377853278i            293220.7652216365+233142.95538440804i             330024.84193254285+246642.9990629497i             367218.8300488551+258531.52247497678i
2100                                              222377.14011854844+201214.22259063757i            257541.28571656925+217883.27422563074i            293697.82250419265+232965.9384899952i             330532.385141745+246420.86640260855i              367753.57450590574+258260.9489248681i
2105                                              222780.7530347522+201121.39707936847i             257981.2027246718+217752.74889199113i             294171.4088771031+232794.23594812586i             331036.7775435555+246204.52358844355i             368285.531293073+257996.46862353958i
2110                                              223180.79277431805+201032.67679799866i            258417.69610674307+217627.0523608604i             294641.83931289514+232627.97489073875i            331538.36406843975+245994.08699885156i            368815.0693670115+257738.18481899842i
2115                                              223577.5096803481+200948.18542290115i             258851.05504933983+217506.30284113684i            295109.43846074207+232467.26407212229i            332037.5001296496+245789.6526845517i              369342.56897107814+257486.17855832467i
2120                                              223971.16112402605+200868.03166794148i            259281.57638071186+217390.60142668246i            295574.53924464196+232312.19300558246i            332534.5500591506+245591.29537055944i             369868.4199030088+257240.50754599526i
2125                                              224362.01035489552+200792.30875071534i            259709.56325813953+217280.0314673137i             296037.4813821051+232162.8312263634i              333029.88545113883+245399.067600684i              370393.01967605995+257001.20516169549i
2130                                              224750.3253051371+200721.0939621283i              260135.32380008596+217174.65805909957i            296498.6098367606+232019.22769040172i             333523.8834275754+245212.9990333645i              370916.7715888307+256768.27964671858i
2135                                              225136.37735788617+200654.44834352715i            260559.16967313646+217074.52765822172i            296958.2732179529+231881.4103129333i              334016.92483992164+245033.09589581206i            371440.0827205023+256541.71346720733i
2140                                              225520.44008999952+200592.41647470984i            260981.41464989947+216979.66782227313i            297416.8221406793+231749.38565227404i             334509.3924231069+244859.34060155542i             371963.36186871+256321.46286026656i
2145                                              225902.78799958967+200535.0263740144i             261402.3731435902+216890.08708112923i             297874.60756015783+231623.1387417443i             335001.66891721135+244691.69153541373i            372487.01744747796+256107.4575677799i
2150                                              226283.69522961142+200482.28951276478i            261822.35873750242+216805.77493957494i            298331.97909510584+231502.63307156734i            335494.1351729809+244530.08300810476i             373011.4553636199+255899.60076058513i
2155                                              226663.4342975223+200434.20094252037i             262241.6827196388+216726.70201086265i             298789.2833542342+231387.81072096273i             335987.16825743276+244374.42538104425i            373537.07688943326+255697.76915418534i
2160                                              227042.2748424288+200390.73953545556i             262660.65263426665+216652.82028086288i            299246.8622795896+231278.59263952i                336481.1395755461+244224.6053607617i              374064.27654976776+255501.81331528196i
2165                                              227420.48239973176+200351.86833439348i            263079.570863758+216584.06350010025i              299705.0515220823+231174.8790748921i              336976.41302401543+244080.48646004687i            374593.4400414478+255311.55815675904i
2170                                              227798.31721381607+200317.535010798i              263498.733252193+216520.34770013593i              300164.17886047997+231076.55014518372i            337473.34319272236+243941.90962235213i            375124.9422024591+255126.80361676723i
2175                                              228176.03309846544+200287.67242553562i            263918.4277822972+216461.57183047946i             300624.5626807714+230983.46654737665i             337972.27362864563+243808.69400372618i            375659.1450483209+254947.3255170495i
2180                                              228553.87635482562+200262.1992877036i             264338.9333166033+216407.61850899254i             301086.5105241775+230895.47039931652i             338473.5351770419+243680.6379056606i              376196.3958905391+254772.87659169608i
2185                                              228932.0847548797+200241.02090548901i             264760.51841359027+216358.3548812053i             301550.3177200613+230812.3862049106i              338977.4444132824+243557.51985074082i             376737.02555461804+254603.18767926545i
2190                                              229310.88660102477+200224.0300244465i             265183.4402280878+216313.63357819442i             302016.2661114933+230734.02193664308i             339484.30217827536+243439.09979164274i            377281.3467104303+254437.96906684904i
2195                                              229690.49986571085+200211.1077412121i             265607.9435052339+216273.29376781682i             302484.62288606015+230660.17022350768i            339994.39222923847+243325.1204431899i             377829.652329347+254276.9119754883i
2200                                              230071.13142197652+200202.1244893687i             266034.2596759025+216237.16228723284i             302955.63952023303+230590.60963569168i            340507.9800166911+243215.3087258646i              378382.2142797383+254119.69017360194i
2205                                              230452.97636822241+200196.94108638307i            266462.6060607373+216205.05484763999i             303429.55084591394+230525.1060539665i             341025.3115969617+243109.37730810346i             378939.28207279526+253965.96170564138i
2210                                              230836.2174536622+200195.40983193702i             266893.1851891685+216176.77730247332i             303906.5742463699+230463.41411204697i             341546.6126891171+243007.02623481478i             379501.0817669904+253815.37072058613i
2215                                              231221.0246089616+200197.37565027553i             267326.1842382765+216152.1269643144i              304386.90898735466+230405.2786996607i             342072.0878827426+242907.94462724196i             380067.81504066+253667.54938549525i
2220                                              231607.55458453172+200202.6772633765i             267761.7745960166+216130.89396260073i             304870.7356889977+230350.4365128081i              342601.92000278505+242811.81244070776i            380639.65843861125+253522.11986787902i
2225                                              231995.9507001773+200211.1483875844i              268200.11155173567+216112.8626276292i             305358.2159410766+230298.61763823754i             343136.2696356551+242718.3022638921i              381216.7627984114+253378.69637040648i
2230                                              232386.3427069396+200222.6189416003i              268641.3341141311+216097.81289281443i             305849.49206481484+230249.54715820815i            343675.2748192908+242627.08114611267i             381799.2528597607+253236.88720106i
2235                                              232778.84676189703+200236.9162552895i             269085.56496303563+216085.52169309114i            306344.68702193967+230202.94676199782i            344219.05089902977+242537.81243579157i            382387.2270590828+253096.29686174492i
2240                                              233173.56551515934+200253.86626930372i            269532.9105255031+216075.76436273017i             306843.90447058034+230158.53634997256i            344767.6905491431+242450.15761519174i             382980.7575098768+252956.52813787403i
2245                                              233570.58830841797+200273.29471320353i            269983.4611833183+216068.31600723777i             307347.22896715516+230116.03561664745i            345321.26395847736+242363.77811561408i            383579.8901676467+252817.1841722219i
2250                                              233969.99148169928+200295.02825752302i            270437.2916045126+216062.95284125788i             307854.72631042707+230075.16559919823i            345879.81917772937+242278.3370988378i             384184.6451767033+252677.8705056237i
2255                                              234371.83878593275+200318.89561878782i            270894.4611968385+216059.45348523973i             308366.4440246313+230035.65017798144i             346443.3826237046+242193.50118810785i             384795.0173946287+252538.19706822818i
2260                                              234776.1818961773+200344.7286186493i              271355.0146774803+216057.60020186848i             308882.4119757543+229997.21751648223i             347011.9597354184+242108.94213637526i             385410.9770885546+252397.78010524702i
2265                                              235183.06102087363+200372.36318261086i            271818.9827537292+216057.18006858142i             309402.64311490126+229959.60142808125i            347585.53577461577+242024.33841631384i            386032.4707961482+252256.24402141065i
2270                                              235592.50560083194+200401.64026829528i            272286.3829076848+216057.98607089382i             309927.13434064406+229922.54265836146i            348164.0767629048+241939.37671943303i             386659.42234268377+252113.22312947875i
2275                                              236004.5350912686+200432.4067185025i              272757.2202769241+216059.81811023245i             310455.867472321+229885.79007153527i              348747.53054583765+241853.75335270347i            387291.73400401627+251968.36328918478i
2280                                              236419.15981879362+200464.51602855534i            273231.488622423+216062.48391478517i              310988.8103240303+229849.10173177297i             349335.8279735973+241767.17551990633i             387929.28780433704+251821.3234232842i
2285                                              236836.38190567264+200497.82902242997i            273709.1713745017+216065.7998479245i              311525.9178688548+229812.24586891185i             349928.884186521+241679.36247860634i              388571.94693673606+251671.7768988967i
2290                                              237256.19625125988+200532.2144316387i             274190.2427461244+216069.5916049348i              312067.1334820936+229775.00172221192i             350526.5999930594+241590.04656273936i             389219.5572914428+251519.41276426415i
2295                                              237678.5915629028+200567.5493696883i              274674.6689027057+216073.6947932024i              312612.39025070483+229737.16025351948i            351128.8633267642+241498.9740630192i              389871.94908362505+251363.93683026504i
2300                                              238103.55142340867+200603.7197002395i             275162.40917699516+216077.9553907571i             313161.61233690736+229698.524725122i              351735.5507681947+241405.9059584578i              390528.9385489593+251205.0725901193i
2305                                              238531.05538719497+200640.62029459354i            275653.41731699806+216082.23007850331i            313714.71638139564+229658.91113723983i            352346.5291168979+241310.61849357325i             391190.3297170896+251042.5619712864i
2310                                              238961.08009290724+200678.15517533084i            276147.6427542671+216086.38644395i                314271.61293365364+229618.14852179302i            352961.65699845814+241212.90359718565i            391855.9162224774+250876.16591180948i
2315                                              239393.60038169657+200716.2375454524i             276645.0318804379+216090.3030551783i              314832.2078939281+229576.079090841i               353580.7864909073+241112.56914069375i             392525.4831473441+250705.6647596796i
2320                                              239828.59040980338+200754.78970285854i            277145.5293185071+216093.86940305826i             315396.40395330434+229532.55823905367i            354203.76475468965+241009.43903434864i            393198.8088788697+250530.8584962429i
2325                                              240266.02474452675+200793.74284191514i            277649.0791768212+216096.9857150218i              315964.102017431+229487.45440047557i              354830.4356504694+240903.35316267787i             393875.6669600467+250351.56677838071i
2330                                              240705.87943220805+200833.03673740543i            278155.62627205934+216099.5626403633i             316535.20259930304+229440.64876294963i            355460.641328988+240794.1671605986i               394555.82792029134+250167.62880406855i
2335                                              241148.13302683935+200872.61933016102i            278665.1173096031+216101.5208114504i              317109.6071671929+229392.03484257057i             356094.22377733013+240681.75203438243i            395239.06106593093+249978.90300593915i
2340                                              241592.76756934458+200912.4461953788i             279177.5020083632+216102.79028565038i             317687.2194342586+229341.51792403194i             356731.02630664+240565.99363217977i               395925.1362167261+249785.2665742325i
2345                                              242039.76950676987+200952.47991747168i            279692.7341584534+216103.3098724046i              318267.9465762686+229289.01437316873i             357370.8949666445+240446.79197127567i             396613.8253692779+249586.61481714787i
2350                                              242489.13054113238+200992.68937039713i            280210.7726008379+216103.02635488054i             318851.70036510983+229234.4508286466i             358013.67987294117+240324.06042951974i            397304.9042750266+249382.86037256283i
2355                                              242940.8483995747+201033.0489098393i              280731.5821180663+216101.89361155254i             319438.3982064143+229177.7632827519i              358659.2364343173+240197.72481111373i             397998.1539157836+249173.932267787i
2360                                              243394.9275165362+201073.53748673902i             281255.13422631007+216099.8716485218i             320027.9640701682+229118.89606041746i             359307.42646764766+240067.72229676228i            398693.36186459113+248959.77485170998i
2365                                              243851.3796206361+201114.1376909623i              281781.4078606105+216096.92555370726i             320620.32930471736+229057.8007083086i             359958.11918953183+239934.0002907446i             399390.3235190724+248740.34660450454i
2370                                              244310.22421905378+201154.8347342833i             282310.38994376955+216093.02437689272i            321215.43332499795+228994.43480537774i            360611.1920750227+239796.5151773847i              400088.8431967195+248515.61883954212i
2375                                              244771.48897377084+201195.61538322043i            282842.0758358976+216088.13996207435i             321813.22416855075+228928.76070884085i            361266.5315747656+239655.2310011005i              400788.7350812116+248285.5743135957i
2380                                              245235.20996458194+201236.46685217868i            283376.46965378727+216082.24572649258i            322413.65891155106+228860.74424793277i            361924.03368382086+239510.11808480468i            401489.8240130241+248050.2057592019i
2385                                              245701.4318351915+201277.37566903577i             283913.58446034626+216075.31541167738i            323016.70394149446+228790.35338111443i            362583.6043563341+239361.15160184383i             402191.9461165919+247809.51435644785i
2390                                              246170.207819571+201318.32652395318i              284453.44231945416+216067.32181700415i            323622.33508254716+228717.55683034606i            363245.1597624366+239208.3101175468i              402894.9492594987+247563.50816046036i
2395                                              246641.5996472453+201359.3011138191i              284996.074214135+216058.2355266932i               324230.5375718191+228642.32270837764i             363908.6263848881+239051.57411655053i             403598.6933406763+247312.2005025415i
2400                                              247115.67732701366+201400.27699424504i            285541.5198285479+216048.02364622394i             324841.30588613776+228564.61715335245i            364573.94095487427+238890.9245322572i             404303.05040551117+247055.6083813642i
2405                                              247592.51881003552+201441.22645262783i            286089.82719463704+216036.64856188576i            325454.6434208486+228484.40298641435i             365241.05022784346+238726.3412949367i             405007.90458856896+246793.75086280785i
2410                                              248072.20953428876+201482.11540936757i            286641.0522058794+216024.06673594416i             326070.56202278635+228401.6384076443i             365909.9106022687+238557.8019145764i              405713.15188638616+246526.64750537922i
2415                                              248554.84185447576+201522.9023677669i             287195.25800205045+216010.22755173297i            326689.0813828059+228316.27574352114i             366580.48758530425+238385.2801144287i             406418.699762356+246254.31682821232i
2420                                              249040.51435984805+201563.5374136731i             287752.51423015894+215995.07222091034i            327310.2282917965+228228.26026301118i             367252.75511153875+238208.7445306365i             407124.46659180854+245976.7748386153i
2425                                              249529.3310877259+201603.96128393649i             288312.89618789364+215978.5327655177i             327934.0357691638+228137.52907142814i             367926.6947217951+238028.1574925521i              407830.38095209264+245694.03363468422i
2430                                              250021.40063790078+201644.10450923914i            288876.4838572639+215960.53108613042i             328560.5420709954+228044.01009976433i             368602.2946112498+237843.4738978895i              408536.3807674021+245406.1000988214i
2435                                              250516.83519604616+201683.88664397743i            289443.3608371887+215940.9781273419i              329189.7895878589+227947.6211970384i              369279.5485567736+237654.6401950752i              409242.4123182392+245112.9746954239i
2440                                              251015.74947411835+201723.21558925434i            290013.6131846825+215919.77315012147i             329821.823643066+227848.26934009863i              369958.45473478886+237461.59348537223i            409948.4291267516+244814.65038692497i
2445                                              251518.25957843254+201761.98701728767i            290587.3281755967+215896.80311999813i             330456.6912031536+227745.84996789237i             370639.0144424526+237264.26075475354i             410654.39073140454+244511.11167881207i
2450                                              252024.48181239198+201800.0839096011i             291164.5929960807+215871.94221894036i             331094.43951436196+227640.246449839i              371321.2307353838+237062.55824552476i             411360.2613625449+244202.33380546974i
2455                                              252534.53142920203+201837.3762041455i             291745.49337739655+215845.05148766944i            331735.11467607395+227531.32969605806i            372005.10699647194+236856.39097442673i            412066.0085379964+243888.28206470143i
2460                                              253048.52134133133+201873.72056792886i            292330.1121865676+215815.97860332814i             332378.76016832056+227418.9579142654i             372690.6454505714+236645.65240543665i             412771.6015878452+243568.911309469i
2465                                              253566.56080078307+201908.9602906336i             292918.5279864135+215784.55779741917i             333025.41534585063+227302.97651831422i            373377.84564029874+236430.2242806883i             413477.01013055124+243244.16560236446i
2470                                              254088.75406142714+201942.92530617124i            293510.8135782266+215750.60991560784i             333675.1139147228+227183.21819089836i             374066.7028808462+236209.9766127755i              414182.2025135193+242913.9780372368i
2475                                              254615.19903557404+201975.4323421699i             294107.0345411856+215713.9426224738i              334327.88240648055+227059.50310289842i            374757.20670623577+235984.76784354454i            414887.14423554356+242578.270731037i
2480                                              255145.98595673032+202006.28519767112i            294707.2477822347+215674.35074980103i             334983.73866472836+226931.6392880813i             375449.3393269745+235754.44516404197i             415591.79636942374+242236.9549865257i
2485                                              255681.19606079897+202035.27514889216i            295311.50011018116+215631.616788264i              335642.6903597603+226799.42317294094i             376143.0741143666+235518.84499548425i             416296.11400017445+241889.9316257572i
2490                                              256220.9002978861+202062.18148051822i             295919.8268474838+215585.51151966615i             336304.7335458062+226662.64025787168i             376838.3741236948+235277.7936416972i              417000.0446971292+241537.0914916919i
2495                                              256765.15808575723+202086.77213966436i            296532.25049327384+215535.79478602062i            336969.8512755953+226521.06594616646i             377535.1906793943+235031.10808043962i             417703.52703435905+241178.31611507505i
2500                                              257314.0161169831+202108.80450861118i             297148.7794501532+215482.21639074833i             337638.0122862693+226374.4665148086i              378233.46202913154+234778.5969158082i             418406.48918052856+240813.47853957827i
2505                                              257867.50723015485+202128.02629082097i            297769.4068273004+215424.5171254991i              338309.1697701946+226222.60022027246i             378933.1120875319+234520.06147137596i             419108.8475655353+240442.44430038895i
2510                                              258425.6493556688+202144.17650447474i             298394.109331165+215362.42991590168i              338983.26024326077+226065.21853170788i            379634.0492789451+234255.29701543704i             419810.50564703916+240065.0725465965i
2515                                              258988.44454574262+202156.98657620559i            299022.8462556884+215295.68107774394i             339660.2025228992+225902.06748066068i             380336.1654951059+233984.09411283294i             420511.35278566036+239681.2172983261i
2520                                              259555.8780975946+202166.181527526i               299655.5585804781+215223.99167399242i             340339.8968264826+225732.88911989416i             381039.33517755644+233706.2400882722i             421211.2632439583+239290.7288276737i
2525                                              260127.91777818374+202171.48124520865i            300292.16818793915+215147.07896397545i            341022.22400066775+225557.423077583i              381743.41453703446+233421.52059283853i            421910.0953204037+238893.45515154803i
2530                                              260704.51315763136+202172.6018264629i             300932.57720670913+215064.6579321363i             341707.044890144+225375.40819528705i              382448.2409187463+233129.72126013818i             422607.69062953274+238489.24362309434i
2535                                              261285.59505825702+202169.25698873887i            301576.66748864047+214976.44288603964i            342394.19985407166+225186.58423793555i            383153.6323221753+232830.62943415935i             423303.873537695+238077.9426078235i
2540                                              261871.07512443414+202161.1595342955i             302224.3002261948+214882.1491110421i              343083.5084367898+224990.69366121432i             383859.3870829862+232524.0359612608i              423998.45076261606+237659.40322980622i
2545                                              262460.84551826515+202148.0228584054i             302875.3157151796+214781.49457107764i             343774.7691981903+224787.4834223182i              384565.2837225494+232209.73702682075i             424691.2111439296+237233.4811713827i
2550                                              263054.77874485403+202129.56248952393i            303529.5332656952+214674.20163545347i             344467.7597080012+224576.70682072756i             385271.08097009605+231887.53602012052i            425381.925589521+236800.0385118972i
2555                                              263652.72760954074+202105.49765173858i            304186.75126621756+214559.99883027523i            345162.2367069259+224358.125351972i               385976.51796003745+231557.24541479925i            426070.3472027015+236358.94558599548i
2560                                              264254.5253091526+202075.5528350625i              304846.7474015531+214438.62258918118i             345857.9364364105+224131.510561435i               386681.31460671395+231218.68864797545i            426756.2115909826+235910.08284782933i
2565                                              264859.98565797816+202039.45936464358i            305509.2790241825+214309.81899716865i             346554.575136706+223896.64588118365i              387385.1721567329+230871.7019785039i              427439.2373595081+235453.34272094647i
2570                                              265468.9034481048+201996.95695554843i             306174.08368004375+214173.345510174i              347251.84971279785+223653.3284361791i             388087.77391733596+230516.13631046083i            428119.12678576657+234988.63141742328i
2575                                              266081.054942831+201947.79524126317i              306840.87978572823+214028.97263858272i            347949.4385654621+223401.370803379i               388788.7861584311+230151.85896686482i             428795.5666758557+234515.87070979693i
2580                                              266696.1985008954+201891.73526579718i             307509.36745502625+213876.48558089373i            348647.00258359866+223140.6027090151i             389487.8591840977+229778.7553942812i              429468.2293971582+234034.99963725227i
2585                                              267314.07532826846+201828.55092627107i            308179.2294687906+213715.68579274832i             349344.1862930828+222870.87264957675i             390184.62856782525+229396.73078405336i            430136.77408066555+233545.9761299981i
2590                                              267934.4103533817+201758.03035627294i             308850.13238577807+213546.3924811566i             350040.61915538675+222592.049422886i              390878.7165444791+229005.71159539642i             430800.8479889866+233048.77853450016i
2595                                              268556.913220371+201679.97723833757i              309521.72778492706+213368.44401010586i            350735.9170077267+222304.02355426172i             391569.733550483+228605.6469643582i               431460.0880384546+232543.4070255422i
2600                                              269181.27939462906+201594.2120362149i             310193.65363350406+213181.69920389686i            351429.6836381272+222006.7086047767i              392257.2799024828+228196.50998566265i             432114.12246638985+232029.88488810605i
2605                                              269807.1913732677+201500.57313671333i             310865.535771665+212986.03854157045i              352121.51248169655+221700.0423513026i             392940.94760341314+227778.29885274204i            432762.5726330604+231508.25965523394i
2610                                              270434.3199932458+201398.91789117534i             311536.98950434534+212781.36522668402i            352810.9884306196+221383.98782340964i             393620.3222631016+227351.03784694057i             433405.054942627+230978.60409054707i
2615                                              271062.3258280397+201289.12354998192i             312207.6212894633+212567.60612678138i             353497.6897423597+221058.53419026118i             394294.9851206822+226914.77815981727i             434041.18287221936+230441.0170006913i
2620                                              271690.8606639778+201171.08808046443i             312877.0305110766+212344.71257112076i             354181.1900351225+220723.69748525132i             394964.51515336166+226469.598543208i              434670.5690910753+229895.62386864013i
2625                                              272319.56904589705+201044.73086298295i            313544.8113261524+212112.6610009647i              354861.0603551147+220379.5211613541i              395628.49125639995+226015.6057755352i             435292.8276550924+229342.57729852098i
2630                                              272948.08988174936+200909.99325593727i            314210.55457009835+211871.4534631999i             355536.87130029994+220026.07647019977i            396286.4944776889+225552.9349387705i              435907.5762578407+228782.05726307983i
2635                                              273576.05809463724+200766.83902996973i            314873.84970936313+211621.11794413198i            356208.1951867308+219663.4626584777i              396938.11028941313+225081.74949844036i            436514.43852119974+228214.27114852102i
2640                                              274203.10631104605+200615.25466057367i            315534.2868257335+211361.70853762495i             356874.60823858605+219291.80697802658i            397582.9308794923+224602.24118466512i             437113.0463058878+227639.4535920144i
2645                                              274828.8665726367+200455.2494808696i              316191.4586179506+211093.30544388547i             357535.6927870478+218911.2645067575i              398220.5574437108+224114.6296703142i              437703.04202252824+227057.86610871134i
2650                                              275452.9720593802+200286.8556902785i              316844.96240575693+210816.01479881498i            358191.0394598674+218522.01777693434i             398850.60246050096+223619.1620450039i             438284.0809239783+226469.79650784086i
2655                                              276075.05880927265+200110.12821850972i            317494.40212087886+210529.96833218195i            358840.24934473704+218124.27621714826i            399472.6919291335+223116.11208800192i             438855.8333581421+225875.55809870554i
2660                                              276694.767438834+199925.14444254717i              318139.3902698228+210235.3228549896i              359482.936108696+217718.27540370668i              400086.4675526341+222605.77934036628i             439417.9869622092+225275.48868961696i
2665                                              277311.74479848053+199732.0037658301i             318779.54985286924+209932.2595797848i             360118.728056627+217304.27612364508i              400691.5888467531+222088.48798233186i             439970.24877824297+224669.94938411703i
2670                                              277925.6456388941+199530.82704872772i             319414.51622438536+209620.98327665636i            360747.27011151274+216882.56326471994i            401287.7351568149+221564.58552185225i             440512.3472707119+224059.32318267468i
2675                                              278536.13418796234+199321.75590680068i            320043.9388789192+209301.72127141748i             361368.2256999921+216453.44452834496i             401874.6075643516+221034.44130288842i             441044.0342273008+223444.01339636653i
2680                                              279142.8856765883+199104.95187442304i             320667.48314974486+208974.72229114315i            361981.2785272392+216017.24897897366i             402451.9306670878+220498.44484174854i             441565.0865255005+222824.4418851246i
2685                                              279745.5877868426+198880.595441404i               321284.831804125+208640.25515697105i              362586.1342260051+215574.32544054303i             403019.4542155573+219957.0040053828i              442075.30774739885+222201.04713183138i
2690                                              280343.9420112542+198648.884969595i               321895.68652556796+208298.60736963022i            363182.52186495456+215125.0407486357i             403576.95459167194+219410.5430429709i             442574.52962749905+221574.2821661263i
2695                                              280937.66491363524+198410.03549816317i            322499.76926410967+207950.08352517392i            363770.1953039688+214669.77787292708i             404124.2361155105+218859.5004858381i              443062.61331893015+220944.6123542326i
2700                                              281526.4892810258+198164.27744558937i             323096.8234525+207595.00366444493i                364348.93438390805+214208.9339260968i             404661.13216761255+218304.32693215142i            443539.4504649153+220312.51307089717i
2705                                              282110.1651574045+197911.8552195703i              323686.6150694447+207233.70149328047i             364918.5459391942+213742.91806976558i             405187.5061163356+217745.48273265956i             444004.9640647275+219678.46727224914i
2710                                              282688.4607513425+197653.02574493663i             324268.93354646926+206866.52252821738i            365478.8646265252+213272.14933823657i             405703.2520406774+217183.43559705012i             444459.10912416986+219042.9629891854i
2715                                              283261.16320990445+197388.05692215927i            324843.592507449+206493.82217023987i              366029.7535592137+212797.05439609438i             406208.29524161684+216618.6581388424i             444901.8730838824+218406.49076060508i
2720                                              283828.0792528924+197117.22602851287i             325410.43033719703+206115.96372155152i            366571.1047435752+212318.0652464105i              406702.59253618465+216051.6253794917i             445333.27601837256+217769.54102863354i
2725                                              284389.0356627226+196840.8180751044i              325969.3105723045+205733.31636512914i             367102.83931190206+211835.61691110008i            407186.1323307963+215482.81223198253i             445753.3706044429+217132.60151680902i
2730                                              284943.8796259164+196559.12413343013i             326520.12211212737+205346.25312096626i            367624.90755022084+211350.14509927866i            407658.93447236804+214912.69098347775i            446162.2418550634+216496.15461309117i
2735                                              285492.47892425285+196272.43964555443i            327062.7792481506+204955.14879655468i             368137.28872078465+210862.08388484624i            408121.04987772135+214341.7288012634i             446560.00662266754+215860.67478003143i
2740                                              286034.7219744576+195981.0627316548i              327597.22151210514+204560.3779501874i             368639.9906802115+210371.86341313118i             408572.5599438713+213770.3852779826i              446946.8128717695+215226.62601351665i
