% Model:              2D Model _ g1u[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 22 2017, 00:42
% Table:              Table 1 - g1u_g1 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_center=0.22, acpr.p_t*2*pi*a (N)                g_center=0.24, acpr.p_t*2*pi*a (N)                g_center=0.26, acpr.p_t*2*pi*a (N)                g_center=0.28, acpr.p_t*2*pi*a (N)                g_center=0.3, acpr.p_t*2*pi*a (N)
3210                                              230923.5467542842+160550.51544396643i             230781.63026432312+160129.9146733627i             230456.81505759142+159853.9267617029i             230051.0604212303+159790.8149827497i              229682.92241018303+159945.76548688445i
3215                                              231274.8596917515+160433.2610962788i              231111.90263579838+160020.20319544728i            230773.3958769787+159760.96923215987i             230364.9024741609+159718.75114006782i             230005.42762964522+159892.64359529706i
3220                                              231623.99790422706+160314.7013509403i             231440.4075476203+159910.271657479i               231089.0903261046+159668.49090147676i             230678.95354832947+159647.28659614152i            230329.1329822144+159839.63189725633i
3225                                              231970.97117119833+160194.93421274613i            231767.21326755927+159800.1952708303i             231404.00382654858+159576.51919559945i            230993.32449504733+159576.38984158702i            230654.12134116094+159786.64577863296i
3230                                              232315.79455675362+160074.0554917546i             232092.3919717769+159690.04369359463i             231718.24297411655+159485.07390319003i            231308.12403521096+159506.02146919817i            230980.470495113+159733.59435473627i
3235                                              232658.48819500333+159952.15849018938i            232416.01931901026+159579.8808136562i             232031.91498720637+159394.16713002196i            231623.45819417364+159436.13432681691i            231308.25267936845+159680.38079847407i
3240                                              232999.07705289798+159829.33371021162i            232738.17401010232+159469.76456581603i            232345.1271533564+159303.80329727882i             231939.42974800366+159366.67371505217i            231637.5341304465+159626.90270745897i
3245                                              233337.59067188954+159705.66858371577i            233058.937337202+159359.74678857045i              232657.98627816144+159213.97918415404i            232256.1376854749+159297.57762903525i             231968.37466733277+159573.0525081931i
3250                                              233674.06289447323+159581.2472294411i             233378.3927248611+159249.87311449522i             232970.5981403231+159124.6840143301i              232573.67668967004+159228.7770425914i             232300.82730317276+159518.71789518898i
3255                                              234008.5315719962+159456.15023286222i             233696.6252683594+159140.18290667539i             233283.0669572034+159035.89958555956i             232892.13664303787+159160.19623311088i            232634.937890614+159463.7823024273i
3260                                              234341.0382630909+159330.4544556763i              234013.72127130508+159030.70922103472i            233595.49486441945+158947.60044116134i            233211.60215964945+159091.75314500087i            232970.74480379713+159408.12540394126i
3265                                              234671.6279212618+159204.23287279526i             234329.76778740707+158921.47882216083i            233907.98141360594+158859.75408179173i            233532.15214781815+159023.35978903362i            233308.27865989748+159351.62364048467i
3270                                              235000.34857684353+159077.55443825675i            234644.85216898186+158812.51222107318i            234220.62309141568+158772.3212157392i             233853.85940653327+158954.92267477093i            233647.5620824289+159294.150768595i
3275                                              235327.25101491224+158950.48397916392i            234959.0616267101+158703.82375972546i             234533.51286383014+158685.25604501655i            234176.7902583033+158886.34327281933i             233988.60950843594+159235.57842830455i
3280                                              235652.38845312898+158823.0821188448i             235272.48280296102+158595.42172456047i            234846.73974798401+158598.5065850619i             234501.00422087108+158817.5185035562i             234331.42704115657+159175.7767252567i
3285                                              235975.81622186478+158695.4052277544i             235585.20136213445+158487.30849415576i            235160.3884148384+158512.01501495988i             234826.55372009892+158748.34124839853i            234676.01234928923+159114.61482350974i
3290                                              236297.59144951007+158567.50540146074i            235897.30160102728+158379.48071787204i            235474.53882493693+158425.71805455687i            235153.48384547292+158678.70088011946i            235022.35461393042+159051.96154413593i
3295                                              236617.77275566818+158439.43046450475i            236208.86608133977+158271.92952128494i            235789.26589933725+158339.54736622865i            235481.83214978254+158608.48380776387i            235370.43452304543+158987.68596600537i
3300                                              236936.41995454385+158311.2239990168i             236519.97528730865+158164.6407377338i             236104.6392274349+158253.42997645287i             235811.62849369654+158537.5740325479i             235720.224313623+158921.65802378493i
3305                                              237253.5937708511+158182.92539573452i             236830.70730936498+158057.59516292287i            236420.72281253868+158167.2887140808i             236142.89493572575+158465.85371012188i            236071.6878611407+158853.74909926325i
3310                                              237569.3555703116+158054.56992612197i             237141.13755640475+157950.7688256134i             236737.57485719933+158081.04266207252i            236475.64566776482+158393.2037155666i             236424.78081497806+158783.83260169002i
3315                                              237883.76710627583+157926.18883315742i            237451.33849733692+157844.13328173177i            237055.24758751827+157994.6076181136i             236809.8869957136+158319.50420652248i             236779.45077862326+158711.78453312808i
3320                                              238196.8902841783+157797.80943863082i             237761.3794331541+157737.65591327476i             237373.78711751662+157907.89656059054i            237145.6173644637+158244.63518095925i             237135.63753278583+158637.48403478766i
3325                                              238508.78694482878+157669.45526428483i            238071.3262997411+157631.3002428196i              237693.23335288643+157820.82011655837i            237482.8274261966+158168.47702529555i             237493.2732993995+158560.8139110155i
3330                                              238819.5186675178+157541.14616493724i             238381.24150192682+157525.02625276166i            238013.6199335659+157733.2870276932i              237821.50015039035+158090.9110495258i             237852.28304384399+158481.6611271838i
3335                                              239129.14659348782+157412.8984700939i             238691.1837785076+157418.79070818878i             238334.97421438867+157645.20461080706i            238161.6109737329+158011.82000555843i             238212.58481263588+158399.91727877443i
3340                                              239437.73127001175+157284.72513260428i            239001.20809769744+157312.54748011916i            238657.31728220865+157556.47920967062i            238503.1279878326+157931.0885858086i              238574.0901037139+158315.47902852218i
3345                                              239745.33251517854+157156.63588106257i            239311.36558232657+157206.24786617552i            238980.66400812333+157467.0166350857i             238846.0121622364+157848.60389872515i             238936.70426559617+158228.24850970524i
3350                                              240052.00930287552+157028.6373733098i             239621.70346362493+157099.84090593253i            239305.0231327427+157376.72258967088i             239190.21760011956+157764.25591895368i            239300.3269223814+158138.1336925616i
3355                                              240357.81966760135+156900.7333496262i             239932.26506229088+156993.27368786765i            239630.3973825919+157285.5030759119i              239535.691823675+157677.93790937038i              239664.8524206894+158045.04871398778i
3360                                              240662.82062801154+156772.92478251533i            240243.08979495635+156886.49164533534i            239956.78361502808+157193.264783537i              239882.37608623074+157589.5468131346i             240030.1702948687+157948.91416680298i
3365                                              240967.06812832723+156645.21002072515i            240554.21320457518+156779.43884041865i            240284.17298910744+157099.91545539346i            240230.20570771222+157498.98361432258i            240396.16574658104+157849.65734992945i
3370                                              241270.6169959917+156517.58492635627i             240865.66701232427+156672.05823217588i            240612.55116019142+157005.36422895428i            240579.11043022064+157406.15366425354i            240762.72013523648+157747.2124777432i
3375                                              241573.5209142287+156390.0430029623i              241177.47918888164+156564.29192829996i            240941.8984941292+156909.5219530994i              240929.01479043445+157310.96697616705i            241129.7114751072+157641.52084891894i
3380                                              241875.83240760374+156262.57551241026i            241489.67404266444+156456.0814187631i             241272.19030013887+156812.3014775298i             241279.83850505456+157213.33848231233i            241497.01493574856+157532.5309749996i
3385                                              242177.6028387197+156135.17158021146i             241802.27232252958+156347.3677898307i             241603.39707701208+156713.61791516963i            241631.49686619494+157113.1882579372i             241864.50334191252+157420.19866941316i
3390                                              242478.88241401027+156007.81828749075i            242115.29133220308+156238.0919180496i             241935.4847714154+156613.38887658186i             241983.9011433414+157010.4417094134i              242232.04766962604+157304.48709787254i
3395                                              242779.72019634512+155880.50074906705i            242428.7450540785+156128.19464315005i             242268.41504413073+156511.5346763332i             242336.95898808265+156905.0297283347i             242599.51753507022+157185.36679156128i
3400                                              243080.16412236684+155753.2021771164i             242742.64427912078+156017.6169199428i             242602.14554221852+156407.97851031527i            242690.57483934148+156796.88881167464i            242966.78167333137+157062.8156246741i
3405                                              243380.26102203268+155625.90392977872i            243056.99674092233+155906.29994914576i            242936.630172722+156302.64660687392i              243044.65032495258+156685.96114826866i            243333.7084040911+156936.81875826983i
3410                                              243680.05663831477+155498.58554567696i            243371.8072506727+155794.18528733702i             243271.81937676313+156195.46835007163i            243399.0846577486+156572.1946753i                 243700.16608182483+156807.3685525999i
3415                                              243979.59564441687+155371.22476327087i            243687.07783076106+155681.21493694023i            243607.6604001056+156086.3763775757i              243753.77502284327+156455.5431038078i             244066.0235281652+156674.46445009636i
3420                                              244278.92165657532+155243.79752691023i            244002.80784464444+155567.33141695356i            243944.09755807678+155975.30665265472i            244108.61695396202+156335.9659165355i             244431.15044461098+156538.11283178956i
3425                                              244578.07724005362+155116.2779800782i             244318.9941204609+155452.47781586432i             244281.07249333087+155862.19851686506i            244463.5046965788+156213.42833976788i             244795.41780385384+156398.3268494847i
3430                                              244877.10390639465+154988.63844652736i            244635.6310663607+155336.59782792535i             244618.52442160246+155746.9947160565i             244818.33155607872+156087.90129123887i            245158.6982184647+156255.12623681684i
3435                                              245176.0420998536+154860.84940149172i             244952.71077582915+155219.63577480172i            244956.39036820075+155629.64141218696i            245172.99022923358+155959.36130689492i            245520.86628595038+156108.53710131152i
3440                                              245474.9311715988+154732.87943438938i             245270.22312094396+155101.53661450592i            245294.60538926604+155510.08817543573i            245527.37311778445+155827.7904484305i             245881.79890975886+155958.5917010859i
3445                                              245773.8093399679+154604.69520474167i             245588.1558324664+154982.24593948355i             245633.10277870114+155388.28796248618i            245881.3726231801+155693.1761945638i              246241.3755954704+155805.32820822098i
3450                                              246072.7136352288+154476.2613936241i              245906.49456550722+154861.7099665123i             245971.81425972545+155264.1970824275i             246234.88142179258+155555.51131847536i            246599.47872260012+155648.79046175632i
3455                                              246371.67982859293+154347.5406530976i             246225.22294992668+154739.87552057032i            246310.67015996037+155137.7751529446i             246587.79272023408+155414.79375413246i            246955.99379220227+155489.02771309283i
3460                                              246670.74234426543+154218.49355597177i            246544.32262493204+154616.69001536872i            246649.59956952202+155008.98504932184i            246940.000490915+155271.0264534947i               247310.80965061756+155326.09436565763i
3465                                              246969.934154001+154089.0785483429i               246863.77325778006+154492.1014329272i             246988.53048315732+154877.79284835755i            247291.3996880106+155124.21723823616i             247663.8186906373+155160.04971255214i
3470                                              247269.28665474322+153959.25190757532i            247183.5525466659+154366.05830489437i             247327.38992530346+154744.1677707011i             247641.88644438566+154974.3786464217i             248014.91703066594+154990.95767138904i
3475                                              247568.8295290848+153828.9677089332i              247503.636208322+154238.50969833176i              247666.10405986462+154608.08212277797i            247991.3582505491+154821.5277789533i              248364.00467352895+154818.88652212i
3480                                              247868.59058946816+153698.17780243818i            247823.9979510584+154109.40520790484i             248004.59828523532+154469.51124121837i            248339.7141165105+154665.68614452536i             248710.9856461687+154643.9086462178i
3485                                              248168.59560727247+153566.83180406917i            248144.60943481253+153978.69495771025i            248342.79731575746+154328.43344175804i            248686.8547179215+154506.8795083181i              249055.76812189957+154466.10026979912i
3490                                              248468.86812777835+153434.87710200457i            248465.44021905874+153846.32961372356i            248680.62525099088+154184.82997452386i            249032.68252828426+154345.13774310928i            249398.26452682886+154285.5412124732i
3495                                              248769.42927308465+153302.25888214153i            248786.45770081846+153712.26041031236i            249018.00563506313+154038.68498706765i            249377.10193841948+154180.4946857494i             249738.39163219588+154102.31464140702i
3500                                              249070.2975348849+153168.92017349156i             249107.62704497552+153576.4391911754i             249354.8615074388+153889.98549673872i             249720.01936557592+154012.98799953298i            250076.07063446674+153916.50683221655i
3505                                              249371.48855945334+153034.80191644668i            249428.91110859835+153438.81846719686i            249691.11544734772+153738.72137376288i            250061.34335348828+153842.65904287892i            250411.22722482609+153728.2069365002i
3510                                              249673.01492748695+152899.84305497495i            249750.2703623378+153299.35149202292i             250026.68961460216+153584.88533473754i            250400.98466586694+153669.5527452224i             250743.79164980768+153537.5067559789i
3515                                              249974.8859316418+152763.98065427117i             250071.66281142738+153157.99235582573i            250361.5057883928+153428.47294828115i             250738.85637470882+153493.71748982056i            251073.69876472733+153344.50052327296i
3520                                              250277.10735496785+152627.1500449849i             250393.0439190335+153014.69609831576i             250695.48540674697+153269.48265180766i            251074.87394579157+153315.20500348124i            251400.8880812428+153149.28468856853i
3525                                              250579.68125330316+152489.28499429082i            250714.36653469523+152869.41884111735i            251028.54960921852+153107.9157799047i             251408.9553227585+153134.07025250164i             251725.30381065235+152951.95771162232i
3530                                              250882.60574515126+152350.31790431347i            251035.58083123734+152722.11793813112i            251360.61928473102+152943.7766029916i             251741.02101162786+152950.37134432723i            252046.89490357766+152752.619858067i
3535                                              251185.87481233713+152210.18003744795i            251356.63425252808+152572.7521444197i             251691.61512676245+152777.0723759236i             252070.99416722567+152764.16943356895i            252365.615087578+152551.37299907728i
3540                                              251489.4781150114+152068.80176812876i             251677.47147515038+152421.28180219012i            252021.45769806742+152607.81339494386i            252398.80068274582+152575.5286313266i             252681.42290287648+152348.32041318534i
3545                                              251793.40082422068+151926.11285971384i            251998.0343865338+152267.6690416654i              252350.06750688943+152436.01306116255i            252724.36928346404+152384.51591638397i            252994.28173680083+152143.5665888399i
3550                                              252097.62347538816+151782.04276512997i            252318.26208223894+152111.8779958551i             252677.36509563366+152261.68794913168i            253047.6316254896+152191.20104632323i             253304.15985720142+151937.21702654928i
3555                                              252402.12184591056+151636.52094921938i            252638.09088424614+151953.87502660026i            253003.27114397718+152084.85787816532i            253368.522399904+151995.65646732989i              253611.03044461642+151729.3780391081i
3560                                              252706.86685962632+151489.47723043844i            252957.45438260425+151793.62895934796i            253327.70658691094+151905.54598417462i            253686.97944259207+151797.9572203828i             253914.8716228393+151520.15654880393i
3565                                              253011.82452073556+151340.84213928346i            253276.28350181738+151631.11132394438i            253650.59274863522+151723.77878930833i            254002.94384948537+151598.18084229756i            254215.66648734+151309.65988007054i
3570                                              253316.95587982007+151190.54729013264i            253594.50659325632+151466.29659850433i            253971.8514924138+151539.58626745216i             254316.36009688632+151396.4072596272i             254513.40313048754+151097.995546721i
3575                                              253622.21703336635+151038.52576338523i            253912.04955458184+151299.1624529348i             254291.40538620757+151353.00190230596i            254627.17616607543+151192.71867379433i            254808.07466265128+150885.271032757i
3580                                              253927.55915873055+150884.7124940926i             254228.8359764813+151129.68998887725i             254609.17788397198+151164.062735839i              254935.34367102876+150987.19943562063i            255099.6792276867+150671.59356600052i
3585                                              254232.9285855799+150729.04466330542i             254544.7873167659+150957.86397275832i             254925.09352124325+150972.80940446781i            255240.81798803+150779.93590804262i               255388.22001138682+150457.0698834821i
3590                                              254538.26690419702+150571.46208810224i            254859.82310146434+150783.67305838986i            255239.078124125+150779.2861606519i               255543.55838545642+150571.01631541524i            255673.70524128925+150241.8059895035i
3595                                              254843.51111117535+150411.90760641775i            255173.86115185136+150607.10999576282i            255551.05902998298+150583.54087736935i            255843.52815187277+150360.5305786625i             255956.1481758937+150025.90690490295i
3600                                              255148.59379163253+150250.32745242983i            255486.81783628993+150428.1718229146i             255860.965316937+150385.6250342047i               256140.69472050623+150148.57013522365i            256235.56708178064+149809.4764089644i
3605                                              255453.44333794902+150086.67161795124i            255798.60834493823+150246.86003763851i            256168.7280439802+150185.59368138365i             256435.029787731+149935.2277437695i               256511.98519650358+149592.61677382735i
3610                                              255757.98420250704+149920.8941976483i             256109.1469853732+150063.18074624764i             256474.2804914655+149983.50538334923i             256726.5094234384+149720.59727307688i             256785.43067562906+149375.4284927245i
3615                                              256062.13718383102+149752.9537118038i             256418.34749644125+149877.14478685716i            256777.55840771637+149779.42213798652i            257015.1141707468+149504.77347553222i             257055.9365221108+149158.0100029217i
3620                                              256365.81974323888+149582.8134050201i             256726.12337757982+149688.7678247528i             257078.50025342798+149573.40927180907i            257300.82913294187+149287.85174599363i            257323.54049650155+148940.4574051993i
3625                                              256668.9463492508+149410.44151710428i             257032.38823058104+149498.07041826146i            257377.0474431051+149365.5353112219i              257583.64404494167+149069.92786699033i            257588.28500642124+148722.86418130907i
3630                                              256971.42884721444+149235.81152231208i            257337.05611032035+149305.07805340402i            257673.14457972412+149155.87182903662i            257863.553327681+148851.0977404226i               257850.21697425496+148505.3209118088i
3635                                              257273.17685052202+149058.90233634727i            257640.04188100377+149109.82114629i               257966.73968003556+148944.49326736896i            258140.5561226633+148631.4571097172i              258109.3876818718+148287.9149961264i
3640                                              257574.09814966607+148879.69848659125i            257941.26157445015+148912.33501286083i            258257.78438739496+148731.47673733797i            258414.65630531442+148411.101272131i              258365.8525919974+148070.7303777489i
3645                                              257874.09913549465+148698.19024596055i            258240.63274641006+148712.65980568953i            258546.23416909756+148516.9017972846i             258685.86247535024+148190.12478354276i            258619.67114559922+147853.84727690366i
3650                                              258173.08523286768+148514.37372773484i            258538.0748278056+148510.84041787148i             258832.04849636162+148300.85020966709i            258954.18792293+147968.6211611162i                258870.90653574633+147637.3419333541i
3655                                              258470.96133977678+148328.2509417798i             258833.50946668524+148306.92635557163i            259115.19100298212+148083.40568314056i            259219.650569501+147746.68258190955i              259119.625457043+147421.2863624803i
3660                                              258767.63226908405+148139.829810848i              259126.86085823737+148100.9715791406i             259395.62962227422+147864.65359413755i            259482.2728826562+147524.39958382642i             259365.8978335531+147205.74812701918i
3665                                              259063.00318740527+147949.12414782308i            259418.05605854033+147893.034316363i              259673.33669927332+147644.68069870243i            259742.08176491197+147301.86077069413i            259609.79652412943+146990.79012741i
3670                                              259356.98004859942+147756.15359536535i            259707.0252805236+147683.17684715753i             259948.28907713798+147423.57483260412i            259999.1084163042+147079.1525237967i              259851.3970077356+146776.47041340236i
3675                                              259649.47001620766+147560.94352616527i            259993.70216794152+147471.46526494686i            260220.4681565516+147201.42460398626i             260253.388171444+146856.35872379818i              260090.77705043214+146562.84201922128i
3680                                              259940.3818731439+147363.5249099486i              260278.02404537942+147257.96921411747i            260489.85992731282+146978.3190815815i             260504.96031184206+146633.5604855085i             260328.016356139+146349.95282517676i
3685                                              260229.62641375652+147163.93414549873i            260559.9321441075+147042.76161097572i             260756.45497200883+146754.3474816717i             260753.86785484303+146410.8359082747i             260563.1962034793+146137.8454467739i
3690                                              260517.11681573885+146962.21286126325i            260839.37179833447+146825.91834504233i            261020.2484415883+146529.59885697791i             261000.15732069095+146188.25984488215i            260796.399071747+145926.5571539803i
3695                                              260802.7689891328+146758.4076874798i              261116.29261453514+146607.51797006308i            261281.24000343154+146304.16179028025i            261243.8784795356+145965.90369095714i             261027.70825866735+145716.11982178054i
3700                                              261086.50190005108+146552.57000280832i            261390.6486106331+146387.64138362807i             261539.43376283112+146078.12409614565i            261485.08408151145+145743.83519809885i            261257.207493447+145506.5599130603i
3705                                              261368.23786653267+146344.7556574769i             261662.3983253601+146166.37150163553i             261794.83815898173+145851.57253340064i            261723.82957079785+145522.1183104469i             261484.9805480435+145297.89849435416i
3710                                              261647.90282590283+146135.0246774744i             261931.50489801477+145943.7929274i                262047.46583697372+145624.59253094677i            261960.17278803274+145300.81302939702i            261711.11085050122+145090.15128520285i
3715                                              261925.42657160663+145923.44095282583i            262197.9361183867+145719.99162335304i             262297.33349807793+145397.26792948713i            262194.1736630558+145079.97530482628i             261935.68110390194+144883.32874150874i
3720                                              262200.7429585859+145710.07191202382i             262461.66444818897+145495.05458407782i            262544.4617298536+145169.68074114135i             262425.893901383+144859.65695493334i              262158.7729126098+144677.436169102i
3725                                              262473.79007791064+145494.9881886246i             262722.6670147758+145269.0695150778i              262788.87481884647+144941.91092895347i            262655.39666737604+144639.90561538708i            262380.46642330626+144472.47387275356i
3730                                              262744.5103993668+145278.26328074772i             262980.92557848117+145042.12452135357i            263030.6005482229+144714.03620743664i             262882.74626742146+144420.76471767094i            262600.8399785784+144268.43733302964i
3735                                              263012.85088276764+145059.97320791535i            263236.4264755502+144814.30780593344i             263269.6699831186+144486.13186580874i             263108.00783619966+144202.27349385805i            262819.9697911399+144065.3174128668i
3740                                              263278.76305951667+144840.19616906295i            263489.1605382788+144585.70738195462i             263506.11724637187+144258.2706142371i             263331.24702893593+143984.46701524148i            263037.92963875487+143863.1005907379i
3745                                              263542.20308362617+144619.01220244792i            263739.12299454643+144356.41079973188i            263739.9792873221+144030.52245383032i             263552.529722858+143767.376249967i                263254.79058117844+143661.76921991003i
3750                                              263803.1317555262+144396.50285249355i             263986.31334910996+144126.50489026628i            263971.29564661137+143802.95457043816i            263771.9217304247+143551.02815223605i             263470.620709266+143461.3018046427i
3755                                              264061.51451869874+144172.75084468664i            264230.73524877976+143896.07552679136i            264200.10821962607+143575.63125177502i            263989.48852687294+143335.44577326157i            263685.48491469113+143261.67330166872i
3760                                              264317.3214314798+143947.83977142614i             264472.3963341011+143665.20740480645i             264426.4610210708+143348.6138277658i              264205.294994573+143120.6483941764i               263899.44469546404+143062.8554325874i
3765                                              264570.52711634757+143721.85379004147i            264711.3080798312+143433.98384165985i             264650.3999533414+143121.96063277964i             264419.4051861673+142906.6516791565i              264112.5579904643+142864.81701056287i
3770                                              264821.1106876947+143494.87733517325i             264947.48562669504+143202.48659564435i            264871.9725806399+142895.7269887269i              264631.8821076389+142693.46784428402i             264324.8790464087+142667.52427583508i
3775                                              265069.0556612193+143266.9948466476i              265180.9476067468+142970.7957048402i              265091.2279115513+142669.96520803584i             264842.7875245773+142481.10584451488i             264536.45831773354+142470.94123678264i
3780                                              265314.34984735626+143038.29051501604i            265411.7159646337+142738.98934533942i             265308.21619119047+142444.72461436418i            265052.18178987363+142269.57156830374i            264747.34239911643+142275.0300131899i
3785                                              265556.9852294818+142808.8480439714i              265639.81577682315+142507.14370833526i            265522.9887048935+142220.05157929045i             265260.1236964302+142058.86804449328i             264957.5739902814+142079.75117830458i
3790                                              265796.95783082023+142578.75042940202i            265865.2750709996+142275.33289554913i             265735.5975951642+141995.98957397806i             265466.67035333463+141848.9956550338i             265167.1918930397+141885.06409629286i
3795                                              266034.2675721343+142348.07976032575i             266088.12464714766+142043.62883145906i            265946.09569216357+141772.5792321665i             265671.87708685873+141639.95235052533i            265376.2310388174+141690.92725198413i
3800                                              266268.9181207558+142116.91703454632i             266308.3979023112+141812.1011920812i              266154.5363592748+141549.85842405833i             265875.79736512515+141431.73386716974i            265584.7225456979+141497.29856986043i
3805                                              266500.91673509346+141885.34199497785i            266526.1306602012+141580.8173483313i              266360.97335372696+141327.86233799564i            266078.4827463514+141224.333942295i               265792.693802968+141304.13571917205i
3810                                              266730.2741053018+141653.4329822993i              266741.3610071428+141349.84232279033i             266565.46070316667+141106.62356789823i            266279.9828500416+141017.74452489955i             266000.16858189495+141111.39640344444i
3815                                              266957.0041926048+141421.26680577418i             266954.1291351617+141119.2387585169i              266768.05259740516+140886.1722047659i             266480.34534932364+140811.95597972866i            266207.16716951976+140919.03863082099i
3820                                              267181.12406808307+141188.91862933798i            267164.47719316115+140889.06689832488i            266968.80329577404+140666.53592980254i            266679.6159837291+140606.9572826049i              266413.7065238751+140727.02096422488i
3825                                              267402.6537540049+140956.46187496424i             267372.449146776+140659.38457275424i              267167.76704918384+140447.7401075398i             266877.83859052195+140402.73620442828i            266619.80044757103+140535.30274924592i
3830                                              267621.61606753897+140723.96813650354i            267578.0906471686+140430.24719536374i             267364.9980363844+140229.80787674466i             267075.05515260616+140199.27948307805i            266825.459777253+140343.84431817316i
3835                                              267838.0364687088+140491.50711168212i             267781.4489092238+140201.7077638426i              267560.5503133294+140012.76023790773i             267271.3058618431+139996.5729803833i              267030.6925857937+140152.60716949162i
3840                                              268051.94291373016+140259.14654171682i            267982.5725985992+139973.81686505562i             267754.47777479934+139796.61613539912i            267466.62919448013+139794.60182403287i            267235.50439466356+139961.5541216194i
3845                                              268263.36571447004+140026.95216422036i            268181.51172807335+139746.6226830247i             267946.8341268011+139581.39253304526i             267661.0619976405+139593.35053281492i             267439.89839333954+139770.6494410531i
3850                                              268472.33740415564+139794.9876725986i             268378.3175622337+139520.17100796424i             268137.6728683996+139367.1044820167i              267854.6395840331+139392.80312455105i             267643.8756628548+139579.85894409346i
3855                                              268678.8926105099+139563.31468568122i             268573.0425301601+139294.50524556948i             268327.04728187725+139153.76517991716i            268047.3958327348+139192.94320626522i             267847.43540075567+139389.15007322372i
3860                                              268883.0679362379+139331.99272241403i             268765.74014560785+139069.66642500006i            268515.01042880013+138941.38602048057i            268239.36329374084+138993.75404642848i            268050.5751445054+139198.49194775737i
3865                                              269084.9018466582+139101.07918082524i             268956.4649334563+138845.6932045663i              268701.615151298+138729.97663294352i              268430.573294025+138795.2186291792i               268253.290990949+139007.8553905526i
3870                                              269284.4345649018+138870.6293220391i              269145.272361603+138622.62187452955i              268886.9140760099+138519.54491137993i             268621.05604287516+138597.3196910812i             268455.5778089453+138817.21293083986i
3875                                              269481.70797393046+138640.6962551638i             269332.2187775156+138400.486355784i               269070.9596199482+138310.09703302526i             268810.84073434566+138400.03974058366i            268657.4294433167+138626.53878542315i
3880                                              269676.7655251286+138411.33092437487i             269517.3613478298+138179.31819415453i             269253.8039955146+138101.6374664166i              268999.955644806+138203.36106155548i              268858.83890735416+138435.80881918166i
3885                                              269869.6521530413+138182.58209533873i             269700.75800025236+137959.14654985224i            269435.4992138834+137894.1689691809i              269188.4282234723+138007.26570129278i             269059.7985625063+138245.00048696273i
3890                                              270060.41419517575+137954.49634092246i            269882.46736613015+137739.9981813129i             269616.0970846615+137687.69257610675i             269376.28517456655+137811.73544465227i            269260.3002831283+138054.09275857834i
3895                                              270249.099316183+137727.11802489113i              270062.5487226911+137521.89742446496i             269795.64921048604+137482.2075780969i             269563.55252891156+137616.75177540013i            269460.3356051091+137863.06602929538i
3900                                              270435.75643558626+137500.4892830996i             270241.0619336253+137304.86616630372i             269974.20697500487+137277.7114929635i             269750.25570397574+137422.29582682063i            269659.89585670404+137671.9020175765i
3905                                              270620.4356579253+137274.6500019669i              270418.06738662976+137088.92381374017i            270151.821523095+137074.2000291299i               269936.4195508853+137228.34832260097i             269858.9722712983+137480.58365286497i
3910                                              270803.1882040867+137049.63779326144i             270593.6259269208+136874.08725801506i             270328.54373186996+136871.66704323902i            270122.0683874639+137034.88951063965i             270057.5560806482+137289.0949554305i
3915                                              270984.06634294597+136825.4879647906i             270767.79878536373+136660.37083529268i            270504.4241717005+136670.10449323306i             270307.22601642355+136841.89909101176i            270255.6385886656+137097.42091071603i
3920                                              271163.1233219515+136602.23348795317i             270940.6475003875+136447.78628418755i             270679.5130561431+136469.50238825614i             270491.9157281765+136649.3561406687i              270453.21122549754+136905.54734091504i
3925                                              271340.413295495+136379.90496144592i              271112.2338324213+136236.3427012969i              270853.86018032173+136269.84873719598i            270676.1602878824+136457.23903661035i             270650.26558169274+136713.46077568893i
3930                                              271515.9912502516+136158.53057299758i             271282.6196703136+136026.04649557697i             271027.51484703436+136071.1294970992i             270859.98190673825+136265.52537981636i            270846.7934233433+136521.1483246774i
3935                                              271689.91292585863+135938.13605534658i            271451.86692888977+135816.9013431866i             271200.5257805194+135873.32852370912i             271043.4021974035+136074.1919220038i              271042.7866883263+136328.59755424524i
3940                                              271862.2347304282+135718.74464389295i             271620.0374371214+135608.90814366785i             271372.9410276728+135676.42752561526i             271226.44211438554+135883.21449732222i            271238.23746485414+136135.7963700591i
3945                                              272033.0136497228+135500.3770300977i              271787.19281647675+135402.0649791144i             271544.80784683203+135480.4060241495i             271409.1218795344+135692.56796097482i             271433.1379532027+135942.73290831357i
3950                                              272202.30714971607+135283.0513182275i             271953.3943496714+135196.36707813924i             271716.172584741+135285.24132023612i              271591.4608939836+135502.22613682327i             271627.4804121181+135749.3954368607i
3955                                              272370.17307073047+135066.78297774764i            272118.7028390928+134991.80678550943i             271887.08054246486+135090.90847094968i            271773.47763723286+135312.16177572016i            271821.2570913489+135555.77226835367i
3960                                              272536.66951406485+134851.58480473296i            272283.1784560347+134788.3735395801i              272057.57582965214+134897.38027659987i            271955.1895552198+135122.3465264807i              272014.4601520306+135361.8516869336i
3965                                              272701.85472003196+134637.46688032956i            272446.88058046834+134586.0538589833i             272227.7012111258+134704.62728043392i             272136.6129383801+134932.75092087893i             272207.0815766627+135167.62188963938i
3970                                              272865.78693749895+134424.43653827967i            272609.86763242836+134384.83134006913i            272397.4979440253+134512.617782633i               272317.7627917894+134743.34437398482i             272399.11307108763+134973.07094386738i
