% Model:              2D Model _ r2u[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 13 2017, 09:47
% Table:              Table 1 - r2u_r2 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_side=0.02, acpr.p_t*2*pi*a (N)                  g_side=0.04, acpr.p_t*2*pi*a (N)                  g_side=0.06, acpr.p_t*2*pi*a (N)                  g_side=0.08, acpr.p_t*2*pi*a (N)                  g_side=0.1, acpr.p_t*2*pi*a (N)                   g_side=0.12, acpr.p_t*2*pi*a (N)                  g_side=0.14, acpr.p_t*2*pi*a (N)                  g_side=0.16, acpr.p_t*2*pi*a (N)                  g_side=0.18, acpr.p_t*2*pi*a (N)                  g_side=0.2, acpr.p_t*2*pi*a (N)
2375                                              197825.03456845044+171413.10733384234i            195035.33938583403+172812.99215910258i            193090.79228528263+174929.57474532415i            192085.56675381132+177430.67383788913i            192039.7387690166+179988.7054237939i              192903.18923881493+182308.04782519783i            194528.68930110213+184059.9271122582i             196652.91951931+185012.37624961848i               198906.29235754552+185027.93826139582i            200884.82202415657+184157.72153506314i
2380                                              198101.4147587854+171383.5918739644i              195327.95473035637+172838.5526156913i             193415.13006261038+175000.75819422994i            192454.61474112375+177534.84553081202i            192463.50733336003+180109.1060043648i             193386.4105706863+182423.33665255955i             195066.75731852+184145.7860430587i                197230.05762983853+185046.6892097213i             199496.37915186217+184997.59272804012i            201457.78165423122+184063.9353962311i
2385                                              198376.6198629368+171355.85409782227i             195620.46565754828+172865.75874151895i            193740.41009100122+175073.20922820232i            192825.61570861368+177639.57779672442i            192890.0698142866+180228.92189136462i             193872.8240466544+182536.4394797398i              195607.64166232466+184227.61854590598i            197808.69317922264+185075.35587841232i            200085.8858817636+184960.77728710024i             202027.89286289943+183964.00847400702i
2390                                              198650.67821117578+171329.93506789414i            195912.90095962773+172894.63305185986i            194066.66207199893+175146.9280310123i             193198.59480355092+177744.8404767572i             193319.43144338555+180348.08631448325i            194362.39086777327+182647.25766988329i            196151.2366823846+184305.31850755512i             198388.6488959998+185098.30455405297i             200674.59048208527+184917.4965416773i             202594.9404032951+183858.03766731184i
2395                                              198923.62134950413+171305.8778854189i             196205.29238482573+172925.20012748835i            194393.91824742596+175221.91657536247i            193573.57881353298+177850.60484933457i            193751.5975757937+180466.5340188257i              194855.07054190384+182755.69526526245i            196697.43389840904+184378.78510085636i            198969.74550617873+185115.47225018544i            201262.27213552562+184867.76625119976i            203158.7145928362+183746.13075435066i
2400                                              199195.48431143333+171283.72738801097i            196497.67492436047+172957.48632272007i            194722.21368193833+175298.17834134004i            193950.59643084885+177956.84337647413i            194186.5739400056+180584.20107035543i             195350.8211561927+182861.6588809152i              197246.1223819171+184447.922764402i               199551.80229134328+185126.80466455838i            201848.7119670548+184811.61313689584i             203719.0119781532+183628.4059677769i
2405                                              199466.30586042808+171263.5298226617i             196790.087071901+172991.51944703527i              195051.58651942178+175375.71800721862i            194329.67849109054+178063.52942110575i            194624.36686434533+180701.02463241824i            195849.59963473756+182965.0575737881i             197797.18912326277+184512.6411486185i             200134.63763158463+185132.25610123787i            202433.69371407462+184749.07463667195i            204275.6359621423+183504.99152364055i
2410                                              199736.12870046648+171245.3324972789i             197082.57105294056+173027.32842239595i            195382.07821024948+175454.5411138378i             194710.85818423468+178170.63693756587i            195064.98347695745+180816.94271592336i            196351.36197126604+183065.8026831678i             198350.51938042836+184572.85502981194i            200718.06952989683+185131.78935509283i            203017.00436803792+184680.19861272548i            204828.39738943207+183376.02510782427i
2415                                              200004.99965345077+171229.18341359738i            197375.17302209858+173064.94291859606i            195713.7337070583+175534.65370587082i             195094.17123442344+178278.14013845028i            195508.43187656652+180931.89390552073i            196856.06343685818+183163.80764692687i            198905.99700658207+184628.4841958681i             201301.91611458437+185125.37555670043i            203598.43478407225+184605.04301479532i            205377.11508745875+183241.65332433349i
2420                                              200272.96980173732+171215.13088501155i            197667.9432267134+173104.39297095113i             196046.6016271885+175616.06195277235i             195479.65604682185+178386.01314011836i            195954.72127146545+181045.81706520868i            197363.6587594039+183258.98779624517i             199463.50475376975+184679.45330539637i            201885.99611695317+185112.9939827014i             204177.7802552737+184523.67550306596i             205921.61636076626+183102.0311092081i
2425                                              200540.09459508484+171203.2231424079i             197960.9361351059+173145.70858231763i             196380.7343796674+175698.7717524607i              195867.35381903808+178494.22959013164i            196403.8620846975+181158.6510259807i              197874.1022726586+183351.26013255038i             200022.92455030483+184725.69172411514i            202470.12932032417+185094.63183385026i            204754.8410489195+184436.17303437417i             206461.73743601807+182957.3211149259i
2430                                              200806.4339209906+171193.50793161208i             198254.21052843123+173188.91931393367i            196716.18825542537+175782.78832111298i            196257.30861586708+178602.76228101362i            196855.86602313264+181270.3342595366i             198387.34803322435+183440.54308916064i            200584.13774999793+184767.13334114978i            203054.13697979745+185070.2839844588i             205329.42290210698+184342.62141522818i            206997.3238565932+182807.69306921843i
2435                                              201072.05213828254+171186.03210557302i            198547.82955543618+173234.05386603888i            197053.02347956924+175868.1157722007i             196649.56740522673+178711.58275126852i            197310.7461094684+181380.8045412024i              198903.34990376403+183526.75628206338i            201147.0253516023+184803.71636942626i             203637.84221032815+185039.9527073075i             205901.3374750361+184243.11482645874i             207528.23082499794+182653.32311303716i
2440                                              201337.01807370078+171180.84121480823i            198841.86074919964+173281.13965531127i            197391.3042246795+175954.75668829944i             197044.18005469302+178820.66088007804i            197768.51667539505+181489.99860601823i            199422.06160134537+183609.820253272i              201711.46818735372+184835.3831328025i             204221.07033996948+185003.6473757852i             206470.4027600242+184137.75532309664i             208054.32349268702+182494.39312249352i
2445                                              201601.40498181348+171177.97909948803i            199136.3760061234+173330.20238891273i             197731.09858458696+176042.71168932292i            197441.19928742776+178929.9644775286i             198229.1933154544+181597.85180184955i             199943.4367102846+183689.6562107468i              202277.3470796965+184862.07984471598i             204803.64922981412+184961.38414954513i            207036.44344575529+184026.65231414553i            208575.4771965737+182331.09001831227i
2450                                              201865.2904687455+171177.48748602686i             199431.45152679225+173381.2656404518i             198072.47850846162+176131.9790003142i             197840.68059734427+179039.4588747899i             198692.79280086877+181704.29774349154i            200467.42865899316+183766.1857684354i             202844.54296600484+184883.75638110974i            205385.4095578696+184913.1856456996i              207599.29123517495+183909.9220258631i             209091.57764229015+182163.6050679961i
2455                                              202128.75638050804+171179.4055918489i             199727.16771937153+173434.35043076813i            198415.51969496053+176222.55402276988i            198242.6821231051+179149.10651798747i             199159.33295347783+181809.2679717134i             200993.9906613139+183839.33069107603i             203412.93699119595+184900.3660519543i             205966.18506778314+184859.08059920705i            208158.78511791633+183787.6869533061i             209602.52103450775+181992.1331849768i
2460                                              202391.88865698985+171183.76974071426i            200023.6090660719+173489.47481636345i             198760.30144714017+176314.42891241435i            198647.26448119985+179258.86656911674i            199628.83247988872+181912.69162129847i            201523.07562212087+183909.0126471644i             203982.41056877334+184911.865374396i              206545.81278177255+184799.10351729734i            208714.7715957704+183660.07530381318i             210108.2141548867+181816.8722278445i
2465                                              202654.77715289153+171190.6129919488i             200320.8639532649+173546.65348931475i             199106.90648838185+176407.59216749403i            199054.49055877066+179368.6945186881i             200101.310766659+182014.49510205945i              202054.63600918464+183975.15297402965i            204552.84541100558+184918.21385207807i            207124.13317855095+184733.29433033036i            209267.1048632892+183527.22043634433i             210608.57438860953+181638.0223048815i
2470                                              202917.51542710158+171199.9647860404i             200619.02446701008+173605.8973906883i             199455.4207404949+176502.02823041516i             199464.42526687292+179478.5418128276i             200576.78763743714+182114.6017968046i             202588.62369145066+184037.67245926434i            205124.12352971185+184919.3737628448i             207700.99033696475+184661.6980427603i             209815.64694280477+183389.26030079048i            211103.52970067892+181455.78508722852i
2475                                              203180.20050216082+171211.85060901585i            200918.1861550237+173667.21334119284i             199805.93306496294+176597.71710625468i            199877.1352553587+179588.355499101i               201055.28307360172+182212.93178004012i            203124.9897460762+184096.49114155557i             205696.12720899069+184915.30995868606i            208276.23204640875+184584.36438777376i            210360.26777568465+183246.33688036798i            211593.01856334525+181270.36313390415i
2480                                              203442.9325957976+171226.291678206i               201218.44775581927+173730.60369225245i            200158.53496887514+176694.63400135888i            200292.68859099766+179698.07789449109i            201536.8169001339+182309.40156121974i             203663.68423664937+184151.52813449045i            206268.7389516551+184905.98968147504i             208849.70988537843+184501.34748832515i            210900.8452715369+183098.59564058075i             212076.98983660951+181081.95923290023i
2485                                              203705.81482630866+171243.3046513501i             201519.91089927586+173796.06599677415i            200513.32027728914+176792.74898482746i            200711.15440054645+179807.64627862402i            202021.40843885302+182403.92385603057i            204204.65596396604+184202.70147721688i            206841.84140219764+184891.382395875i              209421.27926982773+184412.70552722056i            211437.26531446681+182946.18498954026i            212555.40260329167+180890.77576094042i
2490                                              203968.95289424664+171262.90136104022i            201822.67977695656+173863.592708737i              200870.38477372073+176892.02667595958i            201132.6024808282+179916.99261617142i             202509.07613154384+182496.4073891367i             204747.85219318743+184249.92801431235i            207415.3172478651+184871.45964341497i             209990.79947323733+184318.50042908115i            211969.4217324711+182789.25574902355i             213028.22596117083+180697.01406542186i
2495                                              204232.45474245315+171285.0885763001i             202126.86078771108+173933.1709055322i             201229.8258111224+176992.42596044618i             201557.10287826828+180026.0433109222i             202999.83713584833+182586.75673154343i            205293.2183596801+184293.12330777565i             207989.0491012466+184846.194918839i               210558.1336202025+184218.79755650333i             212497.2162269844+182627.9606432553i              213495.4387739988+180500.8738711473i
2500                                              204496.43019671444+171309.867792793i              202432.5621588497+174004.78204261762i             201591.74189570456+177093.89973751415i            201984.72544060135+180134.71899473225i            203493.7068968451+182674.8721755796i              205840.69775756611+184332.20158285537i            208562.91936705547+184815.563571277i              211123.14865616756+184113.6654221377i             213020.5582688156+182462.4538051822i              213957.0293840802+180302.55271455809i
2505                                              204760.99058992177+171337.23505329862i            202739.89354586683+174078.40173657436i            201956.23224585733+177196.3947009649i             202415.53934349044+180242.93435409747i            203990.69869800276+182760.64965000976i            206390.23121393434+184367.07571295064i            209136.81009611723+184779.54273162535i            211685.71529516194+184003.1754187344i             213539.36495950274+182292.8903036332i             214412.99528891724+180102.2454081065i
2510                                              205026.24837172593+171367.18079926245i            203048.9656137323+174153.99958304234i             202323.39632948278+177299.85115579117i            202849.61259541436+180350.5979966531i             204490.82319495836+182843.9806777158i             206941.7567531649+184397.65723911615i             209710.60282992126+184738.11126706254i            212245.70794842963+183887.40156853505i            214053.56086282502+182119.42569353222i            214863.34278436695+179900.14353670622i
2515                                              205292.3167066167+171399.68975471583i             203359.88960120498+174231.53900703884i            202693.33338213433+177404.20287239735i            203287.01152413225+180457.6123599836i             204994.0879362302+182924.75237798056i             207495.2092548857+184423.8564330924i              210284.17843897935+184691.24976401197i            212803.00463603358+183766.4202933107i             214563.07780710442+181942.21559063575i            215308.08657738168+179696.43498882346i
2520                                              205559.30906299222+171434.74084333674i            203672.77687271478+174310.97714983812i            203066.14190941068+177509.376980623i              203727.80024833392+180563.87366464947i            205500.49687486838+183002.84751500926i            208050.52011004844+184445.5823984757i             210857.41695825921+184638.94053973944i            213357.4868844078+183640.31020585867i             215067.85466246938+181761.41527274952i            215747.24937091637+179491.30352362152i
2525                                              205827.33879583984+171472.30713909256i            203987.73845888363+174392.2647923461i             203441.9191767704+177615.29390446554i             204172.04013834774+180669.27191292125i            206010.0498755613+183078.1445940264i              208607.61687909428+184462.74321399257i            211430.1974234225+184581.16768277594i             213909.0396119637+183509.1519239067i              215567.83709396876+181577.17930923903i            216180.86142425315+179284.9283759968i
2530                                              206096.51872585644+171512.35585120745i            204304.88459073473+174475.34631521604i            203820.7606901534+177721.86733905645i             204619.78926988208+180773.6909348337i             206522.7422214412+183150.51800571143i             209166.42295705894+184475.24611784826i            212002.3977110441+184517.91712208264i             214457.5510059305+183373.02790615338i             216062.97729466343+181389.6612193214i             216608.96009176227+179077.48390121444i
2535                                              206366.96071764137+171554.84834343166i            204624.32422768875+174560.1596980902i             204202.75967090746+177829.00427097123i            205071.1018747866+180877.00848237547i             207038.56412548263+183219.83821965544i            209726.8572490451+184482.99773354002i             212573.89438585655+184449.17672394018i            215002.9123921124+183232.02231203305i             216553.23370051707+181199.01316097277i            217031.5893430458+178869.13926006755i
2540                                              206638.775259903+171599.74018785366i              204946.16458634072+174646.636557086i              204588.0065289863+177936.6050422639i              205526.02779356006+180979.09637233906i            207557.50025101868+183285.97202675615i            210288.83386256677+184485.90433434793i            213144.5625588637+184374.93641601858i             215545.01810095625+183086.22088342108i            217038.57068989132+181005.38565100924i            217448.79926812794+178660.05814604156i
2545                                              206912.07105035713+171646.98125282515i            205270.5106698397+174734.7022210387i              204976.58833749112+178044.5634587589i             205984.61193333275+181079.82067850998i            208079.5292462054+183348.78283010435i             210852.2618171548+184483.87214829013i             213714.27575884125+184295.18833754928i            216083.76533167635+182935.71084937692i            217518.9582711279+180808.92731683105i             217860.64557083393+178450.39855409053i
2550                                              207186.95458812412+171696.51582504142i            205597.46480295152+174824.27584640819i            205368.58831321498+178152.76694335503i            206446.89373636225+181179.0419725451i             208604.62329716398+183408.1309836549i             211417.04477979185+184476.80769953039i            214282.90582067744+184209.92701289296i            216619.05401707088+182780.5808527386i             217994.37175989177+180609.78468049798i            218267.1890531339+178240.31259484158i
2555                                              207463.52977639806+171748.28276515738i            205927.12617553494+174915.27057113187i            205764.085306303+178261.09673249643i              206912.90666310588+181276.61561346438i            209132.74770463983+183463.87417713582i            211983.0808274292+184464.6181839205i              214850.322792861+184119.14954807603i              217150.7866911307+182620.92089805892i             218464.79145000747+180408.1019754113i             218668.4950961377+178029.94634873493i
2560                                              207741.89753855165+171802.2156954623i             206259.59039784444+175007.59370605706i            206163.15330346857+178369.42811708234i            207382.67769458948+181372.392084515i              209663.86048850018+183515.86786559038i            212550.26224091614+184447.21187805777i            215416.39486696612+184022.8558469441i             217678.86836177905+182456.82231972102i            218930.2022800722+180204.02099566386i             219064.6331374356+177819.4397672402i
2565                                              208022.1554495995+171858.24321975934i             206594.94907080362+175101.14696330798i            206565.86094830997+178477.63072564855i            207856.22685883217+181466.21737613945i            210197.91202508577+183563.9657411643i             213118.47533458262+184424.4985783356i             215980.98833130088+183921.04884498392i            218203.20639036488+182288.37777024234i            219390.5934986932+179997.68097758482i             219455.6761523561+177608.92661569233i
2570                                              208304.39738664494+171916.28917258122i            206933.2893747194+175195.82672088925i             206972.2710827533+178585.5688491632i              208333.56678451388+181557.93341330645i            210734.84472114165+183608.02024417586i            213687.60032409983+184396.39006364642i            216543.96755065167+183813.7347582977i             218723.71038017323+182115.6812259773i             219845.95833132305+179789.21851354127i            219841.70013996278+177398.5344591983i
2575                                              208588.7132004566+171976.27289995152i             207274.69367935506+175291.52432157833i            207382.44031323856+178693.10180569335i            208814.7022877843+181647.37852487774i             211274.59272884642+183647.88311132538i            214257.51123583267+184362.8005833797i             217105.19497399434+183700.92334433267i            219240.29207524422+181938.82801006423i            220296.2936512075+179578.76749706536i             220222.78361841768+177188.38469133788i
2580                                              208875.18841068182+172038.10956352376i            207619.2391787221+175388.1264049193i              207796.4186055849+178800.08434259723i             209299.62999500518+181734.3879523393i             211817.0817057019+183683.40595486783i             214828.07586009608+184323.64736158008i            217664.53117145662+183582.6281716013i             219752.86527162846+181757.9148307785i             220741.5996570315+179366.4590989912i              220599.0071330757+176978.59260356377i
2585                                              209163.90392752955+172101.7104729868i             207966.99755357247+175485.5152681675i             208214.24891206395+178906.36707454707i            209788.3380059539+181818.79439484363i             212362.2286224925+183714.44087250446i             215399.1557506903+184278.8511163136i              218221.83490163516+183458.86689585916i            220261.34574167+181573.039833589i                 221181.8795601289+179152.42177276322i             220970.45278050634+176769.26749488458i
2590                                              209454.93580182357+172166.98344037725i            208318.03466400827+175583.56926001486i            208635.9668332881+179011.79695383643i             210280.8056007492+181900.42858718894i             212909.94162217926+183740.84108029222i            215970.60627211572+184228.3365883093i             218776.96320992327+183329.6615378833i             220765.65117354481+181384.30266564497i            221617.139283778+178936.78128887055i              221337.20375211988+176560.5128195421i
2595                                              209748.35500600407+172233.833155225i              208672.41027581986+175682.16319455378i            209061.6003195342+179116.2177710377i              210777.00299410985+181979.11990646223i            213460.11993353968+183762.46156489995i            216542.2766960583+184172.03307429023i             219329.77155837673+183195.03876143994i            221265.70112614593+181191.8045497864i             222047.38717641344+178719.66079566057i            221699.34390033106+176352.42637118621i
2600                                              210044.2272475538+172302.16157774118i             209030.17782191827+175781.1687918601i             209491.16941298553+179219.47068057617i            211276.89113953346+182054.69700374192i            214012.65384022772+183779.15975081053i            217114.01034753682+184109.8749601173i             219880.11398701425+183055.0301470622i             221761.41700102368+180995.64836824426i            222472.63374216066+178501.18090620238i            222056.95733043944+176145.1005011223i
2605                                              210342.61281739408+172371.86834718037i            209391.38420196917+175880.45513718989i            209924.68603437964+179321.39475170695i            211780.4215863289+182126.9884555649i              214567.42470783432+183790.7961762935i             217685.64480112388+184041.80224924374i            220427.8433061806+182909.67245826186i             222252.72203150202+180795.9387523914i             222892.89138976092+178281.45980838395i            222410.1280212841+175938.62236823782i
2610                                              210643.56647371766+172442.85120242523i            209756.0696217414+175979.88915650354i             210362.15381612154+179421.82753321453i            212287.5363911348+182195.82343086007i             215124.30506973667+183797.23517339758i            218257.01212691527+183967.76108107646i            220972.81131974497+182759.00789691546i            222739.54128992252+180592.78217668866i            223308.1742026101+178060.61339659485i             222758.93947708773+175733.0742176902i
2615                                              210947.13736365805+172515.0064111185i             210124.26747384534+176079.33610451507i            210803.5679785963+179520.6056387544i              212798.1680860807+182261.03236795534i             215683.15877259368+183798.34554508i               218827.93918574392+183887.70423427806i            221514.86907711512+182603.08434655066i            223221.80171311842+180386.2870564436i             223718.49773140607+177838.75542306303i            223103.47441301975+175528.53368538446i
2620                                              211253.36898289964+172588.22920463356i            210496.00426138812+176178.6600619644i             211248.91527074296+179617.56533527846i            213312.239704217+182322.44765651596i              216243.84118102302+183794.00123514116i            219398.24797132876+183801.5916106683i             222053.86715426215+182441.955596528i              223699.43214648907+180176.56384550384i            224123.87881124957+177615.99766575138i            223443.81447680073+175325.07412504838i
2625                                              211562.29917447115+172662.41421458803i            210871.29956524144+176277.72443700331i            211698.17394084862+179712.54314194352i            213829.66486296762+182379.9043187197i             216806.19944126997+183784.08198475887i            219967.7559987714+183709.39069430437i             222589.6559609486+182275.68154891446i             224172.36340664263+179963.72513328286i            224524.3354045878+177392.45011118153i             223780.04000802914+175122.7649543819i
2630                                              211873.96016651482+172737.4559077968i             211250.16605551328+176376.39246830912i            212151.31377362614+179805.37642612137i            214350.34790574596+182433.24068453073i            217370.07280226695+183768.4739692092i             220536.2767364618+183611.0769821638i              223122.08607255702+182104.32840168328i            224640.5283622709+179747.8857379892i              224919.8864710645+177168.22114864242i             224112.22983689082+174921.67201623827i
2635                                              212188.37864959618+172813.24901562586i            211632.6095475311+176474.52772276665i             212608.2961730512+179895.90399663692i             214874.18410094822+182482.29905521308i            217935.2929924936+183747.07041106222i             221103.6200783077+183506.63438128095i             223651.00858471927+181927.96880827338i            225103.86203326902+179529.16279530938i            225310.55186539225+176943.41777370195i            224440.46112333942+174721.85795160235i
2640                                              212505.57589260847+172889.68895411355i            212018.6291018768+176571.9945873901i              213069.07429597492+179983.96668612244i            215401.0598972612+182526.92634961972i             218501.6846503408+183719.7721613796i              221669.59285374684+183396.05556928852i            224176.27548821978+181746.68200967967i            225562.30170741587+179307.67584062283i            225696.3522639325+176718.14579768947i             224764.8092375903+174523.3825800647i
2645                                              212825.56789677977+172966.67223105443i            212408.21716754575+176668.65874754926i            213533.5932362069+180069.40791985186i             215930.85323358703+182566.97472825044i            219069.0658046076+183686.48824848997i             222233.99937146448+183279.3423140995i             224697.74006134586+181560.55393839962i            226015.78707369138+179083.5468804791i             226077.30912033227+176492.51006032983i            225085.34768265672+174326.30328361905i
2650                                              213148.3655865436+173044.09683631852i             212801.35976746675+176764.3876491873i             214001.79025651587+180152.07426572178i            216463.43390115513+182602.30218932027i            219637.24840206275+183647.13638460604i            222796.64199359002+183156.505751424i              225215.25727790766+181369.67729101502i            226464.26037200686+178856.90045612113i            226453.44465033998+176266.6146427037i             225402.14805828925+174130.67538990543i
2655                                              213473.97503569696+173121.8626118167i             213198.03672445423+176859.05094044274i            214473.5950669849+180231.81595848978i             216998.66395523655+182632.77313232856i            220206.0388780035+183601.64342941224i             223357.32173431688+183027.5666123692i             225728.6842265579+181174.1515705367i              226907.66655798964+178627.86369254856i            226824.78184578236+176040.5630771066i             225715.28006706957+173936.55255099057i
2660                                              213802.39772683408+173199.8715976425i             213598.22192545835+176952.52088893598i            214948.9301469549+180308.487398371i               217536.39817282674+182658.2588844032i             220775.23876519882+183549.9458057474i             223915.838881568+182892.55540741706i              226237.88054014652+180974.083094492i              227345.95348159823+178396.5663353418i             227191.34451713102+175814.45855140052i            226024.81156030932+173743.98711284748i
2665                                              214133.63084192923+173278.02835094553i            214001.88362161178+177044.67277035594i            215427.7111079274+180381.94761512193i             218076.48455259207+182678.6381850689i             221344.64533686455+183491.9898630319i             224471.99363407152+182751.51255662754i            226742.7088312222+180769.58497023294i             227779.07207881697+178163.1407705998i             227553.15736397196+175588.4041042439i             226330.8086245282+173553.03047269926i
2670                                              214467.66758115002+173356.24023467585i            214408.9847616156+177135.38522520865i             215909.84709374153+180452.06069646857i            218618.76485276056+182693.79762570758i            221914.05227809772+183427.73218733154i            225025.5867508424+182604.48846952498i             227243.03513052684+180560.77703571046i            228206.9765743484+177927.72202989555i             227910.24607232277+175362.5028088321i             226633.33570529037+173363.7334195027i
2675                                              214804.4975070479+173434.41767317924i             214819.48335423888+177224.54058073618i            216395.2412134939+180518.69617769698i             219163.07516241417+182703.63204038484i            222483.25038084443+183357.13985372856i            225576.42020769982+182451.5435728654i             227738.7293265162+180347.7857663296i              228629.6246947627+177690.44777499023i             228262.63743757285+175136.85794211418i            226932.45576740013+173176.14645405964i
2680                                              215144.1069107836+173512.47437213824i             215233.33285710396+177312.0251342931i             216883.7910061743+180581.72938488092i             219709.24650092598+182708.04484514883i            223052.02825662555+183280.19062150843i            226124.29785616137+182292.7482857366i             228229.66560173998+180130.7441473362i             229046.97788945827+177451.4582661859i             228610.35951130895+174911.57313672843i            227228.2304888644+172990.32008549606i
2685                                              215486.4791968327+173590.32750089437i             215650.48258746753+177397.72939690988i            217375.38892593406+180641.04173816944i            220257.10544067694+182706.9483237106i             223620.17306141034+183196.87306890162i            226669.02607982975+182128.18294265776i            228715.72286387676+179909.79151421017i            229459.0015585475+177210.8963078435i              228953.44177037344+174686.75251369245i            227520.720486155+172806.3051008621i
2690                                              215831.5952821733+173667.89783498994i             216070.8781505525+177481.54829399328i             217869.9228515703+180696.5210022583i              220806.47474717486+182700.26385748433i            224187.4712271065+183107.186668382i               227210.4144437914+181957.9376648868i              229196.7851686735+179685.07335047075i             229865.66528545003+176968.90717412476i            229291.91530584195+174462.50079247242i            227809.98556761415+172624.15280441366i
2695                                              216179.4340064262+173745.109857855i               216494.46188149235+177563.3813215272i             218367.27660836023+180748.06149062605i            221357.17403147565+182687.92209941603i            224753.70919385218+183011.14180194092i            227748.27633245793+181782.11218193872i            229672.74213188508+179456.74107432002i            230266.94307251505+176725.6385130685i             229625.81302984507+174238.92337834567i            228096.08501199944+172443.9152246114i
2700                                              216529.97254790322+173821.8918204541i             216921.17329568928+177643.13265785633i            218867.3305007677+180795.56421870313i             221909.0204088237+182669.86309074494i             225318.67413757843+182908.75971691692i            228282.4295715166+181600.81560373845i             230143.48932754982+179224.951767277i              230662.81357766333+176481.24022772678i            229955.16989743052+174016.12642123963i            228379.07786867535+172265.645285838i
2705                                              216883.18684247383+173898.17575832107i            217350.94954336408+177720.71122894337i            219369.96184955045+180838.93700664243i            222461.82915834762+182646.03632095992i            225882.15468772736+182800.07242490398i            228812.69703018738+181414.1661465316i             230608.92866991932+178989.86789222923i            231053.2603501414+176235.86433491093i             230280.02314100997+173794.21685027462i            228659.02327553235+172089.39694338056i
2710                                              217239.0519997987+173973.89746601347i             217783.725863119+177796.03072765618i              219875.04552847528+180878.0945315132i             223015.41437806643+182616.4007317993i             226443.94162940854+182685.12254185378i            229338.90719977734+181222.29081407408i            231068.9687786735+178751.65697365633i             231438.2720631319+175989.66480076476i             230600.4125145006+173573.3023768285i              228935.98079121366+171915.2252796517i
2715                                              217597.5427133965+174048.99642930456i             218219.43603013203+177869.00958773636i            220382.45449535764+180912.95832975695i            223569.58962987925+182580.92466650164i            227003.8285859461+182563.96307791898i             229860.894745259+181025.3250369668i               231523.52532176822+178510.49125213674i            231817.8427416264+175742.79735309165i             230916.38054377784+173353.4914691934i             229210.01073725766+171743.18656080298i
2720                                              217958.63365999633+174123.41571562336i            218658.01279382268+177939.57091329832i            220892.06031239874+180943.45675118812i            224124.1685696541+182539.5857662276i              227561.61267645168+182436.65717294163i            230378.50102673454+180823.4122731473i             231972.52133724853+178266.54731824266i            232191.97198282706+175495.419270931i              231227.972781067+173134.89329512458i              229481.17454636033+171573.33825255535i
2725                                              218322.29988374477+174197.1018246856i             219099.3883008455+178007.64236451645i             221403.73365106905+180969.52486620646i            224678.96555735933+182492.37081607495i            228117.0951449031+182303.27778510106i             230891.57458803203+180616.70357209974i            232415.88753107993+178020.00571402573i            232560.66516762538+175247.68915102867i            231535.23805933405+172917.61763418585i            229749.5351123752+171405.73899508012i
2730                                              218688.51716199258+174270.0044996992i             219543.49449894027+178073.15600252652i            221917.34477704894+180991.10432860555i            225233.7962429284+182439.27554343574i             228670.0819566623+182163.90733485352i             231399.97160998787+180405.3571068339i             232853.56254856187+177771.0505193814i             232923.93366061136+174999.76665199734i            231838.22874399464+172701.77475813957i            230015.15713808814+171240.44853676407i
2735                                              219057.26234780322+174342.0765028847i             219990.26351690196+178136.04809514518i            222432.76401070663+181008.1431966996i             225788.4781236845+182380.3043719512i              229220.38435920246+182018.63730743463i            231903.55632636117+180189.53767588641i            233285.4932192063+177519.86891512302i             233281.79499679024+174751.81221678937i            232137.00097838795+172487.47528015685i            230278.1074765705+171077.52762741304i
2740                                              219428.5136868468+174413.2733564981i              220439.6280178972+178196.25888646848i             222949.86215962862+181020.5957160231i             226342.83107001625+182315.47013518325i            229767.81940432295+181867.5678186001i             232402.2014008424+179969.41617983687i             233711.63477319587+177266.65072928352i            233634.27305276383+174503.98677387097i            232431.61492005535+172274.829973139i              230538.45546203828+170917.03787152434i
2745                                              219802.25110318742+174483.55305210562i            220891.52152166728+178253.73233363856i            223468.51091931562+181028.42206707885i            226896.67781555012+182244.793752929i              230312.21042932264+181710.80714725814i            232895.78826354412+179745.16907507982i            234131.95102786185+177011.58796823403i            233981.39820054668+174256.45141855563i            232722.1349643953+172063.94955786486i             230796.2732261789+170759.04154275844i
2750                                              220178.45645457247+174552.87573312814i            221345.87869242774+178308.41581406904i            223988.58323929095+181031.58808196866i            227449.8444097212+182168.3038753575i              230853.38749524116+181548.47123936942i            233384.2074060792+179516.97780866153i             234546.41454411024+176754.8743316731i             234323.20744193063+174009.36707505118i            233008.62995270043+171854.9444622414i             231051.6359962018+170603.60136138703i
2755                                              220557.11375028786+174621.20335043516i            221802.6355907673+178360.25980706097i             224509.95365184246+181030.0649345529i             228002.1606302637+182086.03649875897i             231391.18778084157+181380.68318742138i            233867.35863463912+179285.02823721603i            234955.00675124457+176496.7047171097i             234659.74452161585+173762.89414087308i            233291.1733616199+171647.92455269184i             231304.62237101988+170450.78023645974i
2760                                              220938.20933246135+174688.49929888363i            222261.72988564832+178409.21755422562i            225032.4985615714+181023.82880764315i             228553.4603540724+181998.03455753674i             231925.45593116828+181207.57268949752i            234345.15128035698+179049.51003399366i            235357.7180396559+176237.2747155932i              234991.0600169061+173517.19211495123i             233569.8434709883+171442.9988395087i              231555.31457176196+170300.64097481407i
