% Model:              2D Model _ r1u[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 16 2017, 08:14
% Table:              Table 2 - r1u_g1 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_center=0.02, acpr.p_t*2*pi*a (N)                g_center=0.04, acpr.p_t*2*pi*a (N)                g_center=0.06, acpr.p_t*2*pi*a (N)                g_center=0.08, acpr.p_t*2*pi*a (N)                g_center=0.1, acpr.p_t*2*pi*a (N)                 g_center=0.12, acpr.p_t*2*pi*a (N)                g_center=0.14, acpr.p_t*2*pi*a (N)                g_center=0.16, acpr.p_t*2*pi*a (N)                g_center=0.18, acpr.p_t*2*pi*a (N)                g_center=0.2, acpr.p_t*2*pi*a (N)
2120                                              92668.38794237429-15190.726231644921i             92557.79460043706-15577.575107021788i             92329.94669420022-15891.208930617726i             92020.63595944463-16098.843171391909i             91671.3538403795-16182.045491518613i              91327.36727600133-16138.602375756405i             91032.14617545267-15982.047856301671i             90816.26242128847-15737.182159916974i             90703.55757209589-15439.296171393104i             90702.8416694444-15127.714407849913i
2125                                              92745.03295048697-15596.382746754914i             92616.55249959516-15979.320013109418i             92373.56518671532-16283.411844929244i             92053.60620776037-16477.24377927949i              91699.30290620975-16544.206030194564i             91356.36093006968-16484.171177289365i             91067.94803229731-16312.761848515145i             90863.64630390624-16056.567674468828i             90765.75268167973-15752.260866601187i             90781.1652836061-15439.901570686035i
2130                                              92817.59261974233-16003.50134507959i              92671.36425786286-16381.685053757512i             92413.64375303971-16675.496501236477i             92083.65808901157-16854.979529368666i             91725.09339139036-16905.411438069048i             91383.99963725936-16828.785901448115i             91103.14163229476-16642.81495248417i              90911.01610492414-16375.843687583785i             90828.29501889116-16065.859644309152i             90859.91162753114-15753.566956335486i
2135                                              92886.04542804639-16411.983313913195i             92722.24908879206-16784.57695146262i              92450.23817604982-17067.387528248117i             92110.87552828208-17232.003469475065i             91748.82557453608-17265.65052316651i              91410.3860239055-17172.474347033214i              91137.81716176418-16972.27248672105i              90958.43561617915-16695.10667860135i              90891.21060509134-16380.209208455082i             90939.0618250647-16068.832983770979i
2140                                              92950.3733911107-16821.729933755058i              92769.229461416-17187.904479942288i               92483.4066425442-17459.013459189486i              92135.34351940633-17608.27400644355i              91770.59910723194-17624.918356679784i             91435.62019934853-17515.27080873336i              91172.0604066143-17301.205753239636i              91005.96258805541-17014.45784080516i              90954.51827709025-16695.429027172195i             91018.58940855227-16385.822385752508i
2145                                              93010.56202023407-17232.642595696863i             92812.33094607502-17591.57855925086i              92513.20949319468-17850.306777765392i             92157.14779812287-17983.75488846846i              91790.51263947152-17983.216173915014i             91459.79936435941-17857.21588680163i              91205.95238062301-17629.6917528208i               91053.6484189611-17334.0027103455i                91018.22947993268-17011.64089317484i              91098.46025131471-16704.65773913655i
2150                                              93066.60027860713-17644.622913780026i             92851.58206187024-17995.5123395976i               92539.70897601466-18241.20395234904i              92176.37452456373-18358.41516667422i              91808.66345666353-18340.551251808825i             91483.0174354776-18198.35627235428i               91239.56897442853-17957.812876613385i             91101.5378703562-17653.85077170821i               91082.34808954132-17328.96846926463i              91178.63253246907-17025.460988826173i
2155                                              93118.48053651782-18057.572832669743i             92887.01412583362-18399.621273926376i             92562.96900514628-18631.645450200824i             92193.10997269758-18732.22913661492i              91825.1471298028-18696.936764649552i              91505.3646868603-18538.74450991017i               91272.98062669068-18285.656575788293i             91149.66880861447-17974.115046449417i             91146.87026617891-17647.53682110832i              91259.0567344754-17348.352967750627i
2160                                              93166.1985260382-18471.394730846834i              92918.66110417483-18803.823180096224i             92583.05492575427-19021.575738364212i             92207.44023474272-19105.176261568395i             91840.05718002615-19052.391618776724i             91526.92741108443-18878.438738545246i             91306.25201884736-18613.315011137973i             91198.07197516483-18294.911664883748i             91211.78433957878-17967.47193982934i              91339.67567368654-17673.45291572245i
2165                                              93209.75329535747-18885.99152008081i              92946.55946700013-19208.038293339996i             92600.03328606265-19410.94326993205i              92219.45092851282-19477.241077872226i             91853.48475891569-19406.940268576243i             91547.78760002834-19217.502413538106i             91339.44179466674-18940.884684456607i             91246.77078563179-18616.359422801896i             91277.07072639548-18288.900256710014i             91420.42456379558-18000.877999387227i
2170                                              93249.14716309542-19301.266740986466i             92970.74804656491-19612.18930940667i              92613.97161757079-19799.700457053368i             92229.22692586113-19848.413085326432i             91865.51834550386-19760.61251447848i              91568.0226470458-19556.004010104138i              91372.60230552893-19268.466053663476i             91295.78115886907-18938.579327221833i             91342.70188030723-18611.9481524791i               91501.23111208616-18330.742836108886i
2175                                              93284.38567297938-19717.12465568051i              92991.26789997995-20016.20141988234i              92624.93822402657-20187.803631375453i             92236.85209021118-20218.686621788314i             91876.2434609029-20113.4432850451i                91587.70507118528-19894.01671103211i              91405.77938234288-19596.163133673537i             91345.11137673896-19261.69413063814i              91408.64227505728-18936.741463623584i             91582.01564790745-18663.159024007848i
2180                                              93315.47754876738-20133.47033752666i              93008.16217756215-20420.00233951346i              92633.00197970259-20575.212994872025i             92242.40902745079-20588.060725118215i             91885.74240138287-20465.472404490047i             91606.90226441463-20231.618079986707i             91439.01213478917-19924.083084949398i             91394.76197478778-19585.827858604007i             91474.84842046637-19263.40498807146i              91662.69128286073-18998.234680736892i
2185                                              93342.43464979998-20550.209758550627i             93021.47599458504-20823.522327190833i             92638.23213787611-20961.892559277403i             92245.97885335499-20956.538982972874i             91894.09399041842-20816.744347302705i             91625.67626227258-20568.889722180767i             91472.33277842861-20252.335791796988i             91444.72566432724-19911.105331302453i             91541.26891119663-19592.061992650408i             91743.16410182693-19336.07399292603i
2190                                              93365.27192713943-20967.249874793033i             93031.2563104822-21226.694200778053i              92640.6981494145-21347.810077773967i              92247.6409738338-21324.1293726201i                91901.37335023998-21167.307981594324i             91644.08353856331-20905.9169343911i               91505.7664900842-20581.03343240485i               91494.98728597516-20237.651682001975i             91607.84450794308-19922.833724739852i             91823.333383825-19676.77677933675i
2195                                              93384.00738040323-21384.49871012214i              93037.55181258186-21629.453347023624i             92640.46949218633-21732.93696888105i              92247.47288350988-21690.844090203267i             91907.6516932572-21517.21630268063i               91662.17482438456-21242.78834596213i              91539.33129162034-20910.290042539928i             91545.5237946762-20565.591874197515i              91674.5082506753-20255.838930059585i              91903.09185171708-20020.43806854496i
2200                                              93398.66201525403-21801.86543873473i              93040.41280618793-22031.737726992247i             92637.61551119828-22117.248233840375i             92245.54997616519-22056.699374695425i             91912.99613352215-21866.526158559976i             91679.99495169584-21579.595552512437i             91573.03796243788-21240.221074990244i             91596.30427599221-20895.050219847497i             91741.18560308174-20591.19337931143i              91982.32594888688-20367.14769459163i
2205                                              93409.25980158622-22219.26046678605i              93039.89111051404-22433.487878095893i             92632.20526973542-22500.72236883934i              92241.94537414896-22421.715322617365i             91917.4695184259-22215.297968687555i              91697.58272158694-21916.432744218167i             91606.88998049361-21570.94295657172i              91647.28999339262-21226.149900800006i             91807.79462761771-20929.00940521493i              92060.91614283576-20716.98991071763i
2210                                              93415.82763231253-22636.59551353952i              93036.03996056525-22834.646913315064i             92624.30741139728-22883.341272834572i             92236.72977086657-22785.915700133348i             91921.13028055892-22563.595437727283i             91714.9707971394-22253.39633028842i               91640.88349180235-21902.572644688804i             91698.43446614193-21559.012495173905i             91874.24619008988-21269.395452499142i             92138.73725215509-21070.043025060688i
2215                                              93418.39528272992-23053.7836921357i               93028.91391493204-23235.16051841258i              92613.99003298719-23265.09015244502i              92229.9712902099-23149.32774986022i               91924.03230963091-22911.485265633673i             91732.185620806-22590.584561297423i               91675.00730811236-22235.227185314958i             91749.6835770565-21893.757511216492i              91940.44419269636-21612.455642345987i             92215.65879700071-21426.37905782009i
2220                                              93416.99537033451-23470.739590799185i             93018.56876930356-23634.97694799412i              92601.32056807054-23645.957424522065i             92221.73536093449-23511.981995732433i             91926.22484441102-23259.036855454466i             91749.24735619596-22928.097150995287i             91709.24293246216-22569.023274168903i             91800.97570970746-22230.50193011186i              92006.28583456748-21958.289353578904i             92291.54537062718-21786.063422369025i
2225                                              93411.66331498208-23887.37935413227i              93005.06147559058-24034.047020981863i             92586.36568097024-24025.93461768727i              92212.08460588244-23873.912046352376i             91927.75238411565-23606.322020454165i             91766.16985370139-23266.034899275426i             91743.56461204277-22904.076822959512i             91852.24191398032-22569.35975989299i              92071.66189814334-22306.990822004595i             92366.25702972976-22149.154631879625i
2230                                              93402.43729924371-24303.62076563916i              92988.45006656415-24432.324116113672i             92569.19117075573-24405.016273810314i             92201.07874676432-24235.154398398343i             91928.65461924172-23953.41469152302i              91782.96063977793-23604.499317758236i             91777.93941790455-23240.50253243441i              91903.40609928643-22910.44160228463i              92136.45706030038-22658.648759727606i             92439.64970286284-22515.704031492874i
2235                                              93389.35822871061-24719.383330966466i             92968.79358492975-24829.764168744674i             92549.8618850352-24783.199849876157i              92188.77452055311-24595.748239563887i             91928.96638104993-24300.39062660305i              91799.62092930582-23943.592259545418i             91812.32735070039-23578.413473842873i             91954.38525422542-23253.854234072467i             92200.55022658437-23013.345996057942i             92511.57561366791-22885.75555840444i
2240                                              93372.46969217593-25134.588363018385i             92946.15201778547-25226.325668601512i             92528.4416428169-25160.485622152904i              92175.22561483344-24955.735257416392i             91928.71760939299-24647.32712299649i              91816.14566040813-24283.415554414838i             91846.6814718069-23917.920680567142i              92005.08969168908-23599.70020496681i              92263.81488688794-23371.159141366876i             92581.88371797107-23259.345529360573i
2245                                              93351.81792122063-25549.15906848643i              92920.58623474023-25621.969660054572i             92504.99316604077-25536.876591850807i             92160.48260830996-25315.159444785575i             91927.93333821489-24994.302733995894i             91832.52355113215-24624.070651461072i             91880.94805880086-24259.132751673616i             92055.42331798872-23948.077453278012i             92326.11949103227-23732.15827508992i              92650.42015198949-23636.50245748399i
2250                                              93327.45174912823-25963.0206366815i               92892.15792993836-26016.65974489887i              92479.57801912678-25912.378395023632i             92144.59293262182-25674.06691515207i              91926.63369800268-25341.396990774934i             91848.73717710323-24965.65826957675i              91915.06678445952-24602.155468245823i             92105.28392485723-24299.07894116488i              92387.32784218129-24096.406659511642i             92717.0286902728-24017.246898119472i
2255                                              93299.42256853696-26376.10033074791i              92860.92956716414-26410.36208844275i              92452.25655585017-26286.99921549454i              92127.60083926332-26032.505719345707i             91924.83393452059-25688.690130782707i             91864.76306941993-25308.278058035947i             91948.9709179969-24947.091425097908i              92154.56350256936-24652.792310712044i             92447.29950676553-24463.960479863505i             92781.55121046993-24401.59132451223i
2260                                              93267.78428766078-26788.32758155441i              92826.96432744675-26803.04542928387i              92423.08787285059-26660.74970275002i              92109.54738029862-26390.52566865765i              91922.54444297557-26036.262833469875i             91880.5718318609-25652.028267816924i              91982.58754754504-25294.039678178295i             92203.14857291484-25009.29956234593i              92505.89023823326-24834.86861210903i              92843.82816356048-24789.540033484136i
2265                                              93232.5932844218-27199.63408446524i               92790.32605844601-27194.681093261694i             92392.12976861109-27033.642894885867i             92090.47039871942-26748.178164282377i             91919.77081660723-26384.195964511302i             91896.12827625748-25997.00543506251i              92015.83782239756-25643.095409577512i             92250.92054007303-25368.676756605364i             92562.95241326597-25209.172419014532i             92903.69904703986-25181.08908110442i
2270                                              93193.9083580374-27609.95389946297i               92751.07922496647-27585.243011872506i             92359.43870769361-27405.694147230744i             92070.40452774639-27105.516033496366i             91916.51390904606-26732.570329051636i             91911.39157501991-26343.30407777046i              92048.63721378181-25994.349611223868i             92297.75605786162-25730.993740573682i             92618.33547804819-25586.905575269127i             92961.00287907197-25576.22624851472i
2275                                              93151.79067755862-28019.223554359804i             92709.28885959846-27974.70774552207i              92325.06978875118-27776.921066319203i             92049.38119847537-27462.59337329852i              91912.76990904745-27081.466435193975i             91926.31542970416-26691.016406647515i             92080.89579252673-26347.888788351847i             92343.52741118216-26096.313899799152i             92671.88640259695-25968.09392191402i              93015.5786715556-25974.931037424285i
2280                                              93106.30372655387-28427.38215167237i              92665.02051279378-28363.054511801936i             92289.07671549844-28147.343451112567i             92027.42865471051-27819.465401919915i             91908.53042677228-27430.964267987838i             91940.84825415151-27040.23205111349i              92112.51852219379-26703.794683778455i             92388.10291039037-26464.693936474483i             92723.45014100694-26352.755350801162i             93067.26589990442-26377.174695058584i
2285                                              93057.5132434051-28834.371479003737i              92618.34020138602-28750.265218767207i             92251.51176975797-28516.983239726706i             92004.5719738632-28176.188318625438i              91903.78259045653-27781.143074806292i             91954.93337111524-27391.037801310482i             92143.40556585453-27062.144023889185i             92431.34729552992-26836.18367486949i              92772.87009537937-26740.899719000623i             93115.90496787117-26782.920268150745i
2290                                              93005.48715640808-29240.13612293146i              92569.31435468116-29136.32450348201i              92212.42578538472-28885.86446324576i              91980.83309310366-28532.819171945215i             91898.5091522103-28132.08116249303i               91968.50922064847-27743.517366587053i             92173.45260491679-27423.00828699813i              92473.12214950516-27210.82589402638i              92819.98858132689-27132.528792841727i             93161.33766509741-27192.122684975297i
2295                                              92950.29551278989-29644.623586018643i             92518.00975700794-29521.219775348312i             92171.8681222174-29254.013205997886i              91956.23083920756-28889.415736600444i             91892.6886017665-28483.855706674323i              91981.50957926715-28097.75115150402i              92202.55116814279-27786.453494824826i             92513.28631731498-27588.656188439665i             92864.64729290179-27527.63622241285i              93203.40761573741-27604.72886486385i
2300                                              92892.01040108368-30047.784407641255i             92464.49348584932-29904.94126455758i              92129.88663860377-29621.457571735227i             91930.78096156275-29246.03639902765i              91886.29528698012-28836.54257349324i              91993.86378784286-28453.81604936111i              92230.58896894626-28152.540027306317i             92551.69632958688-27969.70285681471i              92906.68776464622-27926.207544745193i             93241.9607161201-28020.677854187696i
2305                                              92830.70586569182-30449.572286841576i             92408.83284459471-30287.48207455247i              92086.52766213632-29988.22765612154i              91904.49616674038-29602.740051502584i             91879.2995397314-29190.216153961515i              92005.49698707559-28811.78525359055i              92257.45024925258-28521.322461340213i             92588.20682820946-28353.986818593617i             92945.95182891218-28328.22021595366i              93276.84556030382-28439.90098751862i
2310                                              92766.45781314294-30849.944208392157i             92351.09528878018-30668.838238759843i             92041.83595666336-30354.355525618994i             91877.38615364501-29959.585994659414i             91871.66780609249-29544.949210892388i             92016.33035883083-29171.728087682684i             92283.01612786137-28892.849433185023i             92622.67099184237-28741.521558507426i             92982.282066135-28733.643672472477i               93307.91385117109-28862.322073057632i
2315                                              92699.34390883415-31248.860570038258i             92291.34834501967-31049.008780509106i             91995.8546854405-30719.875199825885i              91849.4576483587-30316.633847817524i              91863.36277925372-29900.812738268305i             92026.28137180934-29533.709852958225i             92307.16495150203-29267.163524789743i             92654.94095947409-29132.313098153423i             93015.522246735-29142.439417359965i               93335.02079615134-29287.857600328563i
2320                                              92629.44346387249-31646.285311296946i             92229.65952171573-31427.99577552481i              91948.62536891276-31084.822639767714i             91820.71443811129-30673.943467119356i             91854.34353431319-30257.875832960235i             92035.26402995632-29897.791694623233i             92329.77264667957-29644.301173559543i             92684.8682497087-29526.35999459767i               93045.51776159181-29554.56113533828i              93358.02548620112-29716.416970192327i
2325                                              92556.83731083747-32042.186042457397i             92166.09621052099-31805.80441621211i              91900.18783645793-31449.235739017644i             91791.15740091856-31031.574870301854i             91844.56566347083-30616.205578139336i             92043.18912211219-30264.030485439303i             92350.71307052187-30024.292605251572i             92712.30417412132-29923.653364667636i             93072.11604050378-29969.954830623446i             93376.79125662312-30147.902742578095i
2330                                              92481.6076681607-32436.5341729361i                92100.72557822498-32182.443076488657i             91850.58017132213-31813.15431779388i              91760.78453451424-31389.58816805493i              91833.98141051101-30975.866938210107i             92049.964471442-30632.478726846486i               92369.8583587581-30407.161789367423i              92737.10024259305-30324.17693439471i              93095.16695697268-30388.55898932321i              93391.18602878603-30582.21090461577i
2335                                              92403.83799212743-32829.30503787756i              92033.61444769653-32557.923376229963i             91799.83864797564-32176.62011874673i              91729.59097912154-31748.043499932428i             91822.53980367973-31336.92266427414i              92055.49518322869-31003.184466632934i             92387.07926931536-30792.926416218736i             92759.10855910572-30727.90711226756i              93114.5232170112-30810.304763547938i              93401.08263245258-31019.231153320226i
2340                                              92323.61281638536-33220.47802210132i              91964.8291683306-32932.26024413998i               91747.99766151998-32539.676803265967i             91697.56903604718-32107.00097628892i              91810.18678571178-31699.43320972006i              92059.6838897328-31376.191232864054i              92402.2455197619-31181.597894850533i              92778.18220631128-31134.813085000507i             93130.04073160903-31235.116175988016i             93406.3591069913-31458.84719370232i
2345                                              92241.01757826086-33610.03667948505i              91894.43547472396-33305.471977478934i             91695.08964822798-32902.36994690669i              91664.70818157046-32466.520621412135i             91796.86534041273-32063.456654734087i             92062.43099068786-31751.537982591806i             92415.22611731234-31573.181370610022i             92794.1756174278-31544.85693455304i               93141.5789713626-31662.91034321796i               93406.89898198038-31900.9370495863i
2350                                              92156.13843178948-33997.96884714306i              91822.49833374775-33677.580297419474i             91641.14499768818-33264.74703347252i              91630.9950729997-32826.66232159312i               91782.51561476136-32429.048639130353i             92063.63488883224-32129.259065011895i             92425.88968000296-31967.675761275637i             92806.94493436294-31957.993774684182i             93149.00130245014-32093.597715959604i             93402.59153641264-32345.373385626648i
2355                                              92069.06204739278-34384.26675239922i              91749.0817799576-34048.61039849212i               91586.19195564097-33626.85744490016i              91596.41355077887-33187.48577206762i              91767.07503611808-32796.262302122435i             92063.19221890955-32509.38419744407i              92434.10474791564-32365.073810255304i             92816.34835079795-32374.17190575965i              93152.17530338641-32527.08233457885i              93393.33203640557-32792.023838761714i
2360                                              91979.87539814172-34768.92711126387i              91674.2487393387-34418.59099059238i               91530.25651814244-33988.75244752177i              91560.94463273819-33549.050425382884i             91750.47842392106-33165.14822818572i              92060.99806977801-32891.93845348351i              92439.7400834754-32765.362156007606i              92822.24643955074-32793.332985674446i             93150.97306184062-32963.26209792862i              93379.02195157848-33240.75135738822i
2365                                              91888.66553301997-35151.95121683785i              91598.06084166757-34787.55433208295i              91473.3623168749-34350.48517069837i               91524.56650240073-33911.41543786685i              91732.6580956083-33535.754397738696i              92056.94619872065-33276.94226128955i              92442.66495982098-33168.521414792776i             92824.50246341829-33215.41221569806i              93145.27145147964-33402.029043875256i             93359.56915016005-33691.414546825064i
2370                                              91795.51933752125-35533.34501586873i              91520.57822199515-35155.536252294245i             91415.53049611185-34712.11057918656i              91487.25449094147-34274.63961383457i              91713.54396654008-33908.12614151018i              92050.92923780628-33664.41141227051i              92442.74943750803-33574.52627784697i              92822.98266909341-33640.33853912298i              93134.95238852382-33843.26963965923i              93334.88807325177-34143.868019415095i
2375                                              91700.52328206602-35913.119172958875i             91441.85931185723-35522.57616210072i              91356.77958229618-35073.685440766356i             91448.98105349344-34638.78134594983i              91693.0636439237-34282.30609739966i               92042.8388913027-34054.35707600686i               92439.86462739034-33983.345618070394i             92817.55656391922-34068.03485118238i              93119.90306821445-34286.86508044828i              93304.89988861435-34597.962747968966i
2380                                              91603.76315971378-36291.28911893888i              91361.96062120919-35888.717050928586i             91297.12534616295-35435.26826787146i              91409.71573964856-35003.89855091447i              91671.142514887-34658.334168697336i               92032.56612491158-34446.78582430863i              92433.88294152294-34394.94260803418i              92808.09717528406-34498.41821870621i              93100.01618139983-34732.691594588796i             93269.53262470965-35053.54642126305i
2385                                              91505.32381274173-36667.87508377038i              91280.93651182583-36254.00546891812i              91236.58065849304-35796.9192720541i               91369.42515947833-35370.04859885197i              91647.70382900405-35036.24748248792i              92020.0013461878-34841.69965851047i               92424.67833042608-34809.27484522876i              92794.48129285428-34931.40010761348i              93075.1901114793-35180.62075351087i               93228.72128540507-35510.46380037435i
2390                                              91405.28885119398-37042.902112065094i             91198.83896366665-36618.49149289793i              91175.1553420909-36158.70028555586i               91328.07294546564-35737.28823572294i              91622.66877569223-35416.08034720841i              92005.03457651341-35239.0960432824i               92412.1265076661-35226.294484927996i              92776.58969400094-35366.88661710657i              93045.32911271742-35630.519786500525i             93182.40794641126-35968.557075019344i
2395                                              91303.74036303001-37416.40005955029i              91115.71733543853-36982.22867500971i              91112.8560185487-36520.67467851068i               91285.61971129343-36105.673498008364i             91595.95655715623-35797.8642084716i               91987.55561507758-35638.96794135458i              92396.10516178954-35645.94837807326i              92754.30735243903-35804.778718796384i             93010.34346981223-36082.25189656639i              93130.54183388906-36427.666218854465i
2400                                              91200.75861829118-37788.40356982645i              91031.61812076633-37345.27397287754i              91049.6859535506-36882.90725972471i               91242.02300853812-36475.25961810464i              91567.48445747785-36181.627602025685i             91967.45419519972-36041.303852237914i             92376.49415603367-36068.178214245316i             92727.52363125756-36244.97249985365i              92970.14963989763-36535.67657869998i              93073.07938628318-36887.62934317479i
2405                                              91096.42176872224-38158.95203030055i              90946.58470186574-37707.68766055223i              90985.64490060687-37245.46416193331i              91197.23728326753-36846.100920249315i             91537.16790886667-36567.39610336148i              91944.62013377385-36446.08785080117i              92353.1757163194-36492.92066720532i               92696.13246037044-36687.35940894075i              92924.670378101-36990.649938442475i               93009.9843000081-37348.28304840134i
2410                                              90990.80554443887-38528.08950641932i              90860.65710229408-38069.53321939036i              90920.72894590886-37608.41271171528i              91151.21383212488-37218.25070680723i              91504.92055583176-36955.192273148095i             91918.9434739789-36853.29962704524i               92326.03460858669-36920.10754282001i              92660.03249949939-37131.82650356399i              92873.83484644296-37447.025010156074i             92941.22755990397-37809.46277291106i
2415                                              90883.98294974538-38895.864653714365i             90773.87174065683-38430.87720843561i              90854.93035529953-37971.82128234186i              91103.90076080337-37591.761133647524i             91470.65431846256-37345.035598111295i             91890.31462415935-37262.914525098975i             92294.958305174-37349.665928928705i               92619.12728730911-37578.256698944104i             92817.57870773895-37904.6520741942i               92866.7874550259-38271.00313893867i
2420                                              90776.02395985406-39262.33060703011i              90686.26118725368-38791.7891139632i               90788.23742520287-38335.759130928775i             91055.24294582017-37966.683074866305i             91434.27945575747-37736.94242690765i              91858.62448867483-37674.90358146941i              92259.83714270806-37781.51834545613i              92573.32537758496-38026.529016654815i             92755.84420528916-38363.37897313427i              92786.64958054156-38732.73829542014i
2425                                              90666.99522058597-39627.54484695124i              90597.85392567058-39152.34117778144i              90720.63433956385-38700.29621809405i              91005.18200074641-38343.06597699695i              91395.70463025072-38130.92590096673i              91823.76459969878-38089.23356193332i              92220.56447042944-38215.58289505098i              92522.54046306972-38476.51883321177i              92688.58022846415-38823.051426126476i             92700.80682635862-39194.502257546104i
2430                                              90556.95975300384-39991.56904307697i              90508.67412111872-39512.608205282435i             90652.10103444126-39065.503012287656i             90953.65624862463-38720.957702536805i             91354.83697498345-38526.99588013773i              91785.62724182458-38505.86699733537i              92177.03679144643-38651.77341350817i              92466.69148839478-38928.09812828306i              92615.74236552892-39283.51334118921i              92609.25935275471-39656.129243189556i
2435                                              90445.97666508923-40354.468874626065i             90418.74139775548-39872.66735195695i              90582.6130716533-39431.45027721416i               90900.60070208588-39100.40436316651i              91311.58216394737-38925.15886335238i              91744.10557782075-38924.76221725823i              92129.15389654676-39089.99961990453i              92405.70275171302-39381.13573169203i              92537.29294417656-39744.60712577345i              92512.01455362557-40117.45400613163i
2440                                              90334.10087239569-40716.313828517545i             90328.07062683071-40232.597890469864i             90512.14152398286-39798.208844043336i             90845.94705244346-39481.450143087604i             91265.8444871327-39325.41790456901i               91699.09377196904-39345.87338290915i              92076.81899206524-39530.16726632217i              92339.50399693906-39835.497569923624i             92453.20106004365-40206.17399518357i              92409.08700747752-40578.31216629199i
2445                                              90221.38282974764-41077.176975617076i             90236.67172754586-40592.48095805979i              90440.65287278061-40165.849369041774i             90789.62366882604-39864.13711378557i              91217.52693129874-39727.772524672444i             91650.48711412711-39769.1505177012i               92019.9388222211-39972.17828704025i               92268.03049651512-40291.046911280166i             92363.4425939648-40668.05427897763i               92300.49841635565-41038.54053690183i
2450                                              90107.868275718-41437.13472584241i                90144.54948258512-40952.39928533946i              90368.10892023625-40534.44207745672i              90731.5556095614-40248.50503966647i               91166.53126725733-40132.21861924571i              91598.18214316883-40194.539538562014i             91958.42378677924-40415.93094761136i              92191.22312533612-40747.64461054426i              92268.00021815379-41130.087725649835i             92186.27753272947-41497.977448882i
2455                                              89993.59799194818-41796.2665631815i               90051.7033699501-41312.43690773648i               90294.46671756853-40904.05649401023i              90671.66464567301-40634.591177062866i             91112.75814463943-40538.748364171115i             91542.07677346334-40621.98228464457i              91892.18805409547-40861.31999413055i              92109.02842654902-41205.149352801425i             92166.86339150413-41592.11380539377i              92066.46007424004-41956.46307232653i
2460                                              89878.6075788223-42154.65476154373i               89958.12741285293-41672.678860600245i             90219.6785102954-41274.76116326621i               90609.86929867585-41022.43006681854i              91056.10719512908-40947.35011835359i              91482.07042219063-41051.41654764619i              91821.14967102693-41308.236802399355i             92021.39866913385-41663.41789681063i              92060.02834420395-42053.97201136841i              91941.08862627663-42413.83973524044i
2465                                              89762.92724927499-42512.38408294214i              89863.81004918319-42033.2108594763i               90143.69170240013-41646.62335845907i              90546.08489318128-41412.05332158912i              90996.47714450114-41358.00832577983i              91418.06413891286-41482.77610262567i              91745.23066892655-41756.56952818976i              91928.2918978187-42122.30531811024i               91947.49805156275-42515.50215936509i              91810.21253190428-42869.95223933872i
2470                                              89646.58164211155-42869.54145923362i              89768.73402179367-42394.11896706279i              90066.4488400404-42019.708782801245i              90480.22362495166-41803.48941008463i              90933.76593424761-41770.703417269186i             91349.96073886628-41915.99073947026i              91664.35716677117-42206.2032584246i               91829.67197534561-42581.66525213912i              91829.28219704636-42976.544686047935i             91673.8877689661-43324.64817278458i
2475                                              89529.58965619981-43226.21565901391i              89672.87629105528-42755.48924850995i              89987.8876158321-42394.081263319575i              90412.19464552715-42196.76343845014i              90867.87085311083-42185.41171312402i              91277.66493915356-42350.98629692681i              91578.45947126902-42657.0201640914i               91725.50861698712-43041.35013749774i              91705.39712434272-43436.94094567895i              91532.1768140098-43777.778219641456i
2480                                              89411.96430683616-43582.49694129963i              89576.20797064216-43117.40741680486i              89907.94089485511-42769.80243983887i              90341.90416253339-42591.89693104491i              90798.6886788564-42602.10532786762i               91201.08349688514-42787.684699425154i             91487.47217400448-43108.89965480936i              91615.77741749075-43501.21145959618i              91575.86577812955-43896.53350538865i              91385.1484925059-44229.196465679786i
2485                                              89293.71260518006-43938.47669774522i              89478.69428739119-43479.9584699542i               89826.53676258786-43146.93145021326i              90269.25555988043-42988.907612282055i             90726.11583036702-43020.7520780882i               91120.1253526709-43226.003997340675i              91391.33424566506-43561.71853638778i              91500.45986994878-43961.09999483421i              91440.71763334377-44355.166438637316i             91232.87781497245-44678.76069983284i
2490                                              89174.83546171807-44294.247085096344i             89380.2945660696-43843.22632219592i               89743.59859552745-43525.52461402658i              90194.14953201576-43387.80919058148i              90650.04853012206-43441.31539460742i              91034.70177560902-43665.85841155543i              91289.98912713921-44015.351170563146i             91379.54337687072-44420.86605510246i              91299.98861249327-44812.685616804476i             91075.4457987438-45126.3327110927i
2495                                              89055.32761449032-44649.90064970551i              89280.96223985459-44207.293430794525i             89659.04515471532-43905.635116556354i             90116.48423653127-43788.611143897484i             90570.38297693714-43863.754240120266i             90944.72651202958-44107.158383091504i             91183.38481724245-44469.66963816402i              91253.0212521347-44880.35973350273i               91153.72099090216-45268.93899846745i              90912.93927476183-45571.778579652884i
2500                                              88935.17758274391-45005.52994642956i              89180.64488603915-44572.24042090519i              89572.79070222547-44287.31269485213i              90036.15546701885-44191.31851686444i              90487.01552863988-44288.02303326151i              90850.11593662387-44549.81062828278i              91071.47395683533-44924.5439056335i               91120.89271573297-45339.431149502074i             91001.96328917523-45723.776915857474i             90745.45067925112-46014.96896180531i
